发布时间,正文
2020-04-15 02:26:17,$Range资源(RRC)$ 先给我翻十倍再说吧
2020-04-16 01:41:33,好，一会发给你。顺便说一句，上上周和$Diamondback能源(FANG)$ 的管理层聊了一下，没有特别大的更新（资本开支减少和三领期权重组都是公共信息），有一点让我不是很愉悦的是他们坚持不砍分红。说实话我买这只东西根本不是为了那点分红，但他们因为四季度刚刚增加分红100%，所以不愿意出尔反尔。但说实话这种市况，砍掉分红股东情绪反而可能更好。看看隔壁的$西方石油(OXY)$ ，弄了半天不愿意砍分红，现在还留着每个季度13分的分红，然后呢？现在一百亿优先股要给巴菲特赔正股了，本季度要给巴菲特1730万股股票。一共多少股？8.1亿股。可以自己算一下一年要被巴菲特低价抄底稀释多少股权~ 2021年年底之前61亿债务到期，循环信贷加现金才60亿，接着低价卖地呗~ 对于那些跟着巴菲特那2亿毛毛雨进去抄OXY的底的人我只想说两个字：呵呵~
2020-04-16 06:19:11,"谢谢。大神不敢当，之前在油气行业也看走过眼，比如投资过一条叫Antero Resources的狗，也亏过钱。只能说是在不断修行吧...既然你打了这么大一个红包，我就给你多说一点吧...我其实很不能理解抄原油的人...逻辑很简单。20年来原油基本没有涨，天然气甚至是大跌的，但$先锋自然资源(PXD)$ 涨了15倍，$卡波特油气(COG)$ 涨了13倍，其他许多优秀的企业比如$EOG能源(EOG)$ 原来是从安然这个骗子公司分拆出来的，结果现在市值比当时的安然还要高了。油和气与黄金一样，都不是具有生产性的资产(productive assets)。但拥有优质油气土地的企业是具有生产性的，如果能够同时利用周期去实现合理的资产配置，那么潜在的收益就会非常高。油价何时回暖是一个充满变数的问题。如果我能知道答案，也就不用再在基金上班了...但我3月9号那天雪球采访就提出了一个合理的对冲思路，就是用天然气标的去对冲原油标的。我的预期是两边都会大赚，如果能打中时间差，就可以赚上加赚。事实也证明了我的逻辑。当时我给一位球友的天然气配置是COG,EQT,和RRC。EQT已经翻倍不至了，RRC也涨了60%几，COG涨了大概20%吧 -- 相信我，好戏还没有开始。原油低迷的时间越长，天然气的大牛市来得越凶猛，越持久；原油低迷的时间越长，下一个原油周期也会来得更凶猛，更持久。尽管你投资USO亏损了，但相信我，把握住这个大的能源周期，你足以实现数倍，如果不是十几倍的回报。但是有一点可以确定：即使原油涨到100，也就是5倍，中间还有耗损，我不认为100块的油价在未来几年能看得到；天然气再怎么涨我估计也就是2-3倍。再说得直白一点，你可以做一个思维实验 -- 如果你的成本是40美元/桶油，你有100亿桶原油的储备，边际生产者的成本是60-70美元，那么你基本上可以保证每年都产生大量的自由现金流。如果你没有需要偿付的债务，那么你就可以将这部分自由现金流返还给投资者们，或者在行业下行的时候收购廉价的土地，等待上行周期时增加产出，实现超额收益。我在麻省理工学院读博士的时候研究的就是大宗商品的结构性市场，我的导师之一是诺贝尔奖得主罗伯特梭罗(Robert Solow)，我的老板的老板是资源经济学领域的创始人（没有之一）哈罗德霍泰林(Harold Hotelling)的弟子。Harold在1931年写了一篇名动江湖的文章，叫做消耗性资源的经济学(The Economics of Exhaustible Resources)【链接在这里，有兴趣可以读一下，但需要懂Variational Calculus：网页链接】这篇文章之观点及方法论如此超前，乃至于那之后的四十年都无人问津，直到70年代OPEC的形成让油价隔夜翻番，人们开始意识到消耗性资源的稀缺性(scarcity)，他们才意识到Harold的文章的重要性。从事投资行业之后，我对学术界的一些成果也有了更多的反思，觉得有很多理论上，或者数学上非常优美的东西，在现实中并非完全如此。比如即使睿智如Harold，他也没有充分地考虑科技因素对资源价格的影响；他和诺奖得主梭罗对资源价格的思考还是聚焦于机会成本，并认为资源的长期价格等于稀缺租赁(Scarcity)与利率之和的几何乘积。对这个观点提出最犀利的批判的，是另一位麻省理工学院的教授Morris A. Adelman，除却考虑局部垄断之外，其最大的理论贡献就是试图整合科技元素进入资源价格模型。我自己做的工作很大程度上也是该研究的一种延续。为什么要提这个？因为你提到抄底原油。你知道桶油价格1985年是多少吗？23美元/股。如果你1985年买入桶油，那么你到现在还赔了不少钱（这还不记入任何耗损），但如果你1985年买入XOM，那么如果分红再投资，你现在的回报是30倍。这就是为什么我无法理解抄底USO或者天然气的人，除非是交易员，做短线，期权，但这些交易目前大多都被程式化交易取代了。我做价值投资之前是个量化交易员，主要利用机器学习算法（具体的说是ensemble methods)做高频交易。我自己做了之后，就彻底不相信任何人类的品种能够在长期交易中战胜不知疲倦，长期工作，不断演进，且算数能力比人类强几亿倍的机器。综上，我认为USO和UNG短线你做不过机器，长线不是可生产性资产而且有科技进步和你对着干，划不来。但科技的元素，在投资公司的时候，是站在你这一边的。不知道这样说是否比较明白。对于非从业者想要投资化石能源行业，我一直建议是投资XLE或XOP，但对我来说肯定是投资个股，因为XOP里面有很多我碰都不想碰的股票，所以我是不会一揽子买入的........"
2020-04-16 08:44:24,不客气。能帮您们赚到钱，我很高兴！
2020-04-16 21:37:11,$巴西石油公司(PBR)$ 今年的总体策略是对的，砍了29%的资本开支（从120亿降低到了85亿），把3.4亿美金的分红推迟到今年年底，同时打算削减20亿美金的经营开支，另外在总体策略上减少亏损的炼化业务的资本投入也合理，我认为现在股价也是低估的，但赔率对我来说不够诱人。但这类公司的问题是石油储备一直跟不上。你可以去看一下2010-2014那几年Petrobras的财报表，那几年尽管这家企业几乎把所有的经营现金流都扔回到资本开支项里，但营业额一直都上不去，储备替代效率也不够，很多所谓的Oil Majors都有类似问题，所以不少Majors要进入二叠纪盆地，依靠页岩油来增加产出。这类公司是上中下游整合的，所以相对于单纯的上游勘探开采公司而言，对石油价格的敏感度稍微低一些。另一个风险是企业管控（巴西政府控股Petrobras）和地缘政治风险，这个不确定性比较大，需要仔细衡量。在PBR的报表里，公司自己说了，风险之一是巴西政府可能会利用PBR去实现自己的一些政策诉求。这类风险和$中国石油(SH601857)$ 给非控制股东输送利益是一样的。美国的油企在这两方面相对好一些。
2020-04-17 05:28:36,@xmu_zw 和油服可以一起点评。去年有不少价值投资者和多空基金都做多了中游公司和油服公司。做多中游公司的逻辑是：分红很高，上游公司可能不赚钱，但是中游公司一直能赚钱，尤其是合约以“体积”(volume)为主的中游公司。做多油服公司的逻辑是，北美上游页岩油气公司可能不赚钱，但是依然产量在增加，因此钻机和油服业务还会扩张。如果油价上升，油服和钻机公司的每日收入（Day Rate）会增加，盈利能力也会增加。比如大空头Jim Chanos的对冲基金就做空了上游勘探公司，做多了油服和钻机公司。我去年就不赞同这个逻辑，今年现在更不赞同这个逻辑。油价暴跌除了新冠影响之外，其实是扭曲的供给曲线的正常化。原来供给曲线被刻意挖掉了一部分低成本的OPEC+的供给，美国页岩油不断在增产，OPEC+不断在让市场份额。现在这个过程是供给正常化的过程，未来几年北美页岩油的供给很难回到三月初的1310万桶/天了，所以北美业务为主的油服和中游公司日子都不会好过。这个预期现在已经被放到价格里去了。在这个供给曲线正常化的过程中，很多不赚钱的盆地产能会大幅降低（Niobrara，Mid-con Scoop/Stack，etc），而头部低成本勘探公司会受益并借此机会与OPEC+中的某些国家一同增加市场份额。这是我投资头部E&P的逻辑。油服我也买了两家，实在太便宜了，而且业务不光是北美的。中游我买了一家，因为管道核心是天然气运输，而天然气需求大概率未来几年还会保持稳定甚至小幅增加。
2020-04-17 10:53:06,$Cheniere Energy(LNG)$ 这家公司的投资逻辑和美国本土天然气投资的逻辑又很不一样了。Baupost的持仓就别去看了，说难听点西斯卡拉曼最近招进来的人都是一群烈翔，看看他买的那群公司表现得翔样... 还投了一大堆地产，oops，这下被虐成天狗了哦... 前两年终于认错了，要开始研究科技股了，研究了半天也没见他们研究出什么东东，什么小巴菲特，拉倒吧。关键是卡拉曼15年做了手术之后身体就很差，基本运营都交给手下一个基金经理了，自己就是看看大方向，手下那个人投资水平真的是，一塌糊涂。艾坎的还可以看看，艾坎投资水平还是在的，关键是他能用激进投资去干预管理层，这个是很多投资者（比如Baupost）做不到的。而且他经常用各种期权，CDS保护回撤，所以你光看13F其实也看不出什么东西，目前他最大的仓位其实是做空商业地产的CDS，赚了好多倍了，但你看不到。我之前还想联合Baupost，Bravewarrior做掉$Antero Resources(AR)$ 那条蠢狗的管理层，结果打电话联系他们负责能源的分析师，告诉我说他们不想take active measures...不过我后来仔细研究了AR的proxy发现没法搞，因为那群傻鸟弄了个staggered board，所以去年二季度季报出来我就用脚投票了。  LNG主要是做液态天然气出口的。关键点是国际天然气价格。今年冬天是北半球140年来最暖的冬天，在中国北方的应该也有体会，加上前几年液化天然气站建了好多，所以供给增加很多，叠加冬天孱弱的需求，国际LNG价格就压下来。中国有些进口LNG的因为新冠援引不可抗力因素不再进口的。这家公司最赚钱的是一小部分不按照接受或支付（take-or-pay）合约出口的天然气，这部分价格受影响比较大，利润下滑会比较严重，所以跌得比较厉害。这家公司的问题是，我认为北美天然气的价格在未来几年会有一个大幅的上行，这对他们的业务会有很大的影响。之所以天然气价格会上行，主要是这波把页岩油和油服都杀光了，就算需求回来，这部分供给没那么容易恢复，而且明年年底70%的页岩油公司都是债务累累，资本市场又是闭合的，要扩产没有资本开支，所以天然气价格未来几年会因为这部分伴生气的减损而大幅上升，这样美国出口液态天然气的优势就没有了，会对LNG的业务有影响（他们本来是进口天然气的，后来美国页岩革命让气价大幅下降，他们差点破产，又从进口变成出口，现在恐怕这个周期又要倒过来了。。。）综上，我不会去碰Cheniere。
2020-04-17 10:58:31,我自己买了$中国海洋石油(00883)$ 。管理层年轻有朝气（这个是我听一个复星的好朋友告诉我的，他和这个公司的管理层有过直接的交流），自由现金流产生能力强，中国的石油价格有兜底政策，过去五年不断降低生产成本，有回馈股东的意愿。一般来说一个下行周期转为上行的时候，都是上游勘探公司首先受益，然后有了增加勘探的动机，传导到油服行业（即$中海油服(SH601808)$ ，油服受益，产出增加，对中游行业扩张形成支撑。从估值角度来说，中海油港股上市，估值也要低得多，股息率也高很多。
2020-04-17 21:26:51,这个取决于油价。XLE里面的成份股主要是XOM和CVX。CVX其实没怎么跌，涨50%都比二月份股价还高了。我个人倾向于认为12个月没法给你50%的回报。
2020-04-17 21:36:36,我的看法估计和抛硬币不会有太大区别。我倾向于新冠短期不会好，人类生活未来十二个月，疫苗出现之前都会受很大影响。这几个月库存增加的幅度是空前的，而页岩油衰减本身需要时间，所以油价要有大幅上涨会比较难，可能在20-40的区间波动。等今年下半年及年底到2021供给下降加速，OPEC+如果继续控制减产，需求在明年逐渐回暖，那么油价会缓慢上升到30-50的区间。Again，我对短期油价的判断和抛硬币没区别。要是投资决策依赖于短期油价涨跌，大概率是不稳妥的。
2020-04-18 01:04:09,现在买50%的COG和50%的PXD，三年100%的回报我觉得可以做到。COG我的目标价是35-40美元/股，实现时间是2021年初，最晚是2022年初。PXD决定一直拿着，除非石油价格太高，或者企业价值太高估了才会考虑出售。PXD下个周期轻松过200美元/股。我对标普500总体不看好，尤其不看好那些“新冠股”，比如$高乐氏(CLX)$ ，$Zoom Video通讯(ZM)$ ，和$特斯拉(TSLA)$。但这次行情各个板块分歧很大，所以局部有不少机会（比如能源板块和金融板块）。查看图片
2020-04-18 01:52:31,我比较看好大银行，比如$美国银行(BAC)$ 和$摩根大通(JPM)$ 。这次疫情对区域性银行影响很大，很多所谓的community bank都撑不住了。这给大银行制造了整合行业，渗透区域，进一步巩固规模优势的很好契机。另外，现在银行不断往移动端走，区块链等科技让银行业越来越像科技行业，因此广阔的客户基础和客户数量会让大银行形成良好的自我加强反馈链，网络效应明显，这从美国银行的零售业务就可见端倪。与欧洲和中国比较，美国银行业碎片化程度还很高，有很大的整合空间。这次新冠病毒是个不错的催化剂。同时金融危机之后监管的加强让这些系统重要性银行抗风险能力也大大增加，所以我完全不担心信用风险的问题。同时，Brian Moynihan和Jamie Dimon是我最佩服的两个银行家。做他们的合伙人，我非常乐意。关于银行我几年前写过一篇文章，里面介绍了我16年在退欧期间抄底$富国银行(WFC)$ 和美国银行的经历，也谈到了Jamie和JPM，供参考。网页链接
2020-04-20 10:06:36,我觉得2020年3月18日的PXD和一系列页岩油股可能是未来十年的低点—市场永远是向前看的，看看这两周的钻机数量你就会明白，总有些有大脑的，不像ESG投资者那么蠢的人看到这个机会的。钻机数的断崖下跌，表面是页岩油行业的全面崩溃，却无法掩抑我内心的暗爽—我看到的是隧道另一头的一个超级周期和一次财富自由的契机。我没有COG的资料。那个是EOG和PXD的，你给我留一个邮箱吧。
2020-04-20 23:59:39,油气行业的估值看的从来不是当下价格（所谓的spot price）。所有油气企业的估值，都决定于其特定成本下，在前瞻油/气的价格曲线下所能产生的所有现金流的折现值。尽管今天前月（front month）的油价大跌，但是今年年底12月的油价基本没有动。这是一个严重现货溢价（contango）的市场，是由于短期库存可能无法吸收所有原油产出而导致的。没有人认为这种情况会持续，因为治疗低油价的最好办法就是低油价本身（the cure for low oil price is low oil price)。就如我昨天说的，2020年3月18日是未来10年油气行业的铁底 -- 你再也不会看到48块的$先锋自然资源(PXD)$ 和26块的$EOG能源(EOG)$了。
2020-04-21 00:04:06,肯定会。我估计明年年底就会回去。页岩油衰减很快。今年即使强大如$EOG能源(EOG)$ ，产量从今年1月到今年年底也会衰减15%。大多数页岩油产量衰减在40%左右。今年年底美国原油产量会下降100-200万桶，明年年底我估计可能会下降300-400万桶。加拿大的油砂产业基本会被摧毁。同时OPEC+的减产协定是分阶段实施到2022年的4月，因此一旦需求回暖，供需平衡，油价就会很快大幅上涨。2021年的前瞻曲线我觉得现在低估了油价。而且2022年后的那波原油周期，可不是你想压住就能压住了的 -- 那时候由于北美油服行业基本已被摧毁，同时页岩油企业负债累累，几乎不可能快速增加产量。因此这是一个大洗牌的好机会，利好低负债，低成本的龙头页岩油股。
2020-04-21 02:00:08,很难自己做，资金投入太高了，一条缆线就是几千万。原理说了你也不一定能听懂，方法是机器学习里的集合方法（Ensemble Methods），分类器叫Trade Profitability Classifier (TPC)。之所以没有详细写是因为知道雪球上的受众不合适。赚钱机理和大盘涨跌无关，利润=速度（光缆和底层基础设施）乘以聪明（算法效率）【Profit = Speed * Smaret】高频和对冲基金完全不是一个概念。多空也是对冲基金策略，而且是基于基本面分析的，比如绿光资本和潘兴资本，平均持股时间也长得多。
2020-04-21 02:04:30,1.不是随口说的。我对2021和2022年的天然气价格和天然气凝液价格大概心里有个预判，然后按照RRC的产出成分和成本结构计算了相应的企业自由现金流收益和股权自由现金流收益，对比十年国债利率做了风险调整后收益的合理估值计算，认为应该在18-24美元/股，然后打了个折。另一个模型看的是RRC的净资产价值（NAV），这个估值得出的数字更高，在25美元/股以上，但这需要更长的时间去实现，因为现在市场只在乎自由现金流。2.油股已经没有所谓的抄底了，底部在3月15日左右已经形成了。之所以那时候能形成这样一个底部，是因为很多持有油气公司的基金被迫清盘了（尤其是加杠杆的）。一旦市场情绪稍微有一些恢复，那种低的离谱的估值就不会出现了。另一方面油气股已经跌了六年了，很多悲观预期之前都已经反映到价格里了。
2020-04-21 07:35:07,原油库存就要满了，所以你产出来的油没有人要也没地方放，你要付钱给别人，别人才愿意帮你拿着今天有很多做实体的交易员（physical trader）在打压油价，这批人完全是血赚了，因为收钱把人家的石油买了，过几个月再以三十美元/桶的价格把它卖出去。。这tmd才叫赚钱
2020-04-21 09:46:20,我觉得要看你的风险的承受能力。RRC历史涨幅如下：1995年8月-1997年1月 涨4.89倍2000年4月-2000年12月 涨4.96倍2002年10月-2004年4月涨3.25倍2005年5月-2006年12月涨2.32倍2007年1月-2008年5月涨3.05倍2010年8月-2011年9月涨2.40倍2016年2月-2016年7月涨2.44倍现在仅仅一个月从低点已经涨了3倍了。从长期看依然是低估的，但短期会不会立即套你20个点我也说不好，因为这几天肯定是有原油价格暴跌资金涌入拿天然气股对冲的成分在上涨里面的。
2020-04-21 12:44:38,谢谢您的回复。其实...当初投资天然气股的时候，也是觉得这是一个不那么高的门槛，毕竟有周期，而且很多时候低价格就是解决低价格的最好办法...并不是我喜欢挑战，而是我（以为我）能看得懂这个行业。您看了文章或许也会发现，之所以天然气的这笔投资非常失败，也离不开天气的因素（去年夏天很凉爽，而今年冬天是北半球140年来历史上最暖和的）。尽管每个人都容易犯基本归因谬误（把失败归于客观因素，把成功归为主观能力），但不得不说，成功的人（比如身边很多完全不懂任何基本面分析但是就是喜欢马斯克的人）很多时候可能是随机漫步的傻瓜，而即使把基本面研究得通透，依然可能成为那不幸被命运女神遗弃而终生默默无闻的幸存者偏差之外的大多数。关于切斯皮克能源，我之前写过一篇文章，网页链接，是去年11月写的，那时候因为基金的对冲基金部分刚填平了做空仓位（因为基金有规定，一美元以下的股票不能持续做空，最近这家公司才合了股），所以可以写这篇文章。不过自从写了这篇文章以后，这只股票又下跌了70%多。切斯皮克能源16年的时候债务就太高了。艾坎可能是有情节，因为90年代末Aubrey给过他一次投资的机会，他错过了，也错过了一只百倍股。我看到很多人的评论都认为我应该去投资那些伟大的企业，而不是捡烟蒂，或者投资一些名不见经传的公司。其实我觉得只要投资自己能理解的生意就行了，比如3月9日再次重仓加仓天然气公司，是因为看到了伴生气产量的衰减，这对我来说就是非常大把握的一次下注，目前回报也还不错（见下图）。因为每个人的个性和能力圈以及背景都不同，所以可能有的人看起来很简单的投资，另一个人看起来就不是如此，比如科技股我一直都没有办法去投资。照理来说我的背景，身边有很多懂科技股的人。之前有一个同学EMC送来读硕士，一起上的机器学习的课，他200块就入了亚马逊，50块就看到了英伟达，上市就买了ZOOM，用期权做英伟达和VMWare赚了如此多的钱乃至于被SEC调查了（这是真人真事，我也是第一次知道SEC会调查个人，而且调查了他两次...）他这几年赚的钱早已实现财富自由，人才32岁，但仍然在亚马逊的自动化物流部门工作，而且上述的每一个股票，每一笔交易他都提前明确告诉了我。但我依然下不去手买英伟达或ZOOM...这就是命，很遗憾这些也不是我能赚到的钱。个性里我比较喜欢硬核的资产，要能看到tangible book，而很多这类公司都是具有周期性的。很遗憾过去六年能源行业不间断地全部是熊市，而在熊市里想要逆势而为的难度，远远超过了我的想象。比如可以参考伯克希尔投资的$森科能源(SU)$ 和$西方石油(OXY)$ ，看看K线就能体会到逆势而行有多难。之所以还在这个领域，是因为两个简单的逻辑：第一，原油需求不会消失；第二，周期性行业有周期，不可能永远下行下去。或许有一天能源股的上行周期，也会到来。或许，长牛了10年的科技股，有一天也会如2000-2010年那段时间那样，偃旗息鼓，而所有在这个产业中飞黄腾达的人，也会体味到逆势而为的痛苦。大多数的人的人生，逃不过周期。查看图片
2020-04-21 12:58:36,"那倒也不是哈，基金是每个领域都投资的，所以我们也有$拉姆研究(LRCX)$ ，$谷歌C(GOOG)$ ,$英特尔(INTC)$ ，苹果这些公司，而且都拿了好多年了，之前另一个经理也买过英伟达。我一开始觉得她老是追高那些增长股，但是说实话这几年业绩最好的，就是那些增长型股票。跑基金肯定和写雪球不一样了...客户每个月都要看你的持仓，不可能太overweight某一个行业的。能源股是因为在雪球上写多了吧，一开始写就亏，有不少相信我的球友也亏钱了，感觉不写对不起他们，就一路走到黑吧。"
2020-04-21 13:01:45,有可能是经济周期尾部，好公司都被溢价定价了，便宜的公司确实都有问题。如果您看一下小巴菲特西斯卡拉曼的持仓，那也是深度价值的典范，估计您要是客户也会被气死。另外大空头麦克伯里（电影里一只眼睛的那个。。。）这几年也被市场虐爆了，上次碰到一个他的客户，直和我们吐槽。。。科技股是遇到过这样的情况的，很多科技股到现在还没有突破2001年的高点。您能想象2011年的微软市盈率才11倍嘛.......查看图片
2020-04-21 13:03:19,这张图可以分享一下。能源股的相对估值，在3月初价格战开始之前，就已经是偷袭珍珠港以来最便宜的了。经过3月9日的大跌，基本又被腰斩了一次，也就是说，能源股的相对估值，扎扎实实是&#34;百年一遇&#34;了。查看图片
2020-04-22 00:47:54,对于高收益债券级别的勘探公司来说，每年或每半年需要进行一次信用重评（redetermination)。兰奇资源因为一直信用比较好，银行也都知道他的成本低，土地储备充足，因此他是阿帕拉契亚地区所有页岩气勘探企业中除了COG和EQT（今年一月之前都是投资级别的）的唯一一个一年一评的企业，其他公司比如SWN，AR和GPOR都是半年一评。今年2月的时候我计算了兰奇资源的覆盖比例，按照那时候的价格，大概是750/200=3.75x，远高于2.5倍的要求。自从三月以来，天然气远期曲线整体往上移动了0.4美元/百万英热，让这个条款更不成问题了。这也是为什么兰奇资源四月初就顺利完成了信用重评。三条条款严重性不同。一般即使违反了第一条，勘探企业也会通过和银行协商的办法实避免技术性违约。兰奇资源和其银行组(Bank Consortium)关系一直很好，所以我从来没有担心过会在信用重评上出任何妖蛾子。
2020-04-22 21:00:01,路演君整理得很好，对原油感兴趣的朋友可以参考一下～
2020-04-22 21:01:25,哪里！我能起到帮您避免永久性资本损失，实在太高兴了。
2020-04-22 22:01:08,不客气哈。我之前回的所有关于$西方石油(OXY)$ 的都会首先怼一下Vicki... 我自己是觉得如果我不信任这个管理层了，那不管它的股价怎么涨，都和我没有关系了...OXY按照目前的情况（砍工资，降分红，以股票的形式偿还优先债的利息等措施）来看应该是不会有财务困境的问题了。尽管OXY并购APC可以说是近年来最糟糕的勘探公司并购案例，Vicki去年的工资（加上奖金）同比上涨了13%达到1600万美元，我个人觉得这简直是个joke...当然，今年终于在艾坎的影响下，砍掉了80%的工资。要是美国资本市场没有艾坎这样的元素，那估计和我们的港股也差不了太多了...我觉得预期回报如何，和管理层的管理理念有很大的关系。我个人在18年的时候还是比较看好OXY的，无论从估值还是分红。但它就是搞了个这么傻X的并购，硬生生把股东权益给损耗掉了...所以我不太愿意去投资这家公司，因为我对他未来的策略和执行能力都没有信心，这些在计算预期回报的时候都很重要。$EOG能源(EOG)$ 的Bill Thomas和$先锋自然资源(PXD)$ 的Scott Sheffield就是这个行业里最好的两个CEO，所以我拿着非常放心。单纯从股价角度来讲，因为债务杠杆，上行的阶段肯定会放大收益，但是否能成为复利机器，要打一个大大的问号。
2020-04-23 00:32:40,"这个图有点萌... FANG三五年50%的回报太低了....我觉得能有200-300%.... 关于$美国天然气基金(UNG)$ ，这个技术难度有点高...如果你看前瞻曲线(Natural Gas Price Forward Curve), 其实最近涨的是2021年之后的天然气价格。2020年11月之前天然气价格一直都压得很低，这有几个原因。第一：天然气的需求主要来自四个方面，发电(Electrical Power)，住宅(Residential Heating)，商用(Commercial Heating)，工业(Industrial Heating)。住宅这部分是增加的，但商用和工业是减少的，所以天然气的总体需求还是降低的，这也是为什么未来半年的天然气价格起不来。第二：目前经济状况到底怎么样发展大家都不知道，芒格周末也说了，他们也不敢下注，还是打保守牌。如果看08-09年的金融危机，GDP衰退1个点，对应天然气需求降低1个点，所以天然气今年的需求，完全取决于是否经济衰退以及衰退有多严重。衰退这个事实基本没有争议，但这个疫情阶段很难判断衰退会多久，多严重。所以要做天然气价格的方向性判断非常难。第三：10点半刚出来的原油库存报告中显示，上周每日美国原油生产量为1220万桶，上个月初顶点是1310万桶，所以北美原油产量还没有开始大幅降低，这也是为什么天然气的前月价格(Front Month Pricing)起不来的原因。大多数页岩油企业说产量减少（production shut-in)都是从5月1号开始的，而且这个减少也不是一蹴而就的。刚开始减少产量导致的伴生气减少，减少的主要是原来点燃浪费掉的那部分天然气（所谓的flaring），等减少到一定程度以后，才是原来运输出去的天然气。所以这有个过程。这个过程有多长，谁都不知道，但美国能源信息署的预估是年底天然气供给减少10 Bcfpd，最近$摩根大通(JPM)$ 出来的一个notes预估是8.5 Bcfpd。我看到的卖方报告一般在8-12 Bcfpd之间，但要年底才能实现（所以你看到明年1月和2月的天然气合约都已经站上3美元/百万英热了）第四：还有一个非常大的风险是液化天然气倒灌（LNG Shut-in)。这主要是因为欧洲，亚洲经济不景气导致液化天然气需求降低，北美出口的十几个Bcfpd的LNG，可能有1-2 Bcfpd会在未来几个月倒灌回北美市场，这也会对天然气价格造成压力。所以短期天然气的价格预测极难，我觉得没有足够的把握和胜率，所以不敢下注UNG。我在大本营基金（Citadel）的一个朋友就在做天然气，他们有最全的数据，最多的飞行器和监控装置，也不敢判断季节终结时天然气库存影响（所谓的EOS Impact)，我就更不愿意冒这个风险了..."
2020-04-24 10:52:01,负油价只是暂时的。低油价肯定会加速行业整合，北美页岩油的玩家太多了，这次冲击其实可能会加快行业整合的速度。对油价做时间为基础的方向性判断，大概率是要被打脸的。我只是提了一个自己的观点，而且我深知这个观点的价值和抛硬币区别不大。但如果你要问我这个观点背后的逻辑是什么，那我可以简单说一下。第一，维也纳会议之后OPEC+浪费了6-8周才在G20达成减产协议，这至少对油价造成了10美元/桶的负面影响；第二，减产力度远远不及我的预期，所以970万桶减产协议出来以后我就和朋友说这个油价要跌到个位数，但万万没想到美油会跌成负数...第三，北美你看到的那些生产者所谓的减产，都要到5月1号之后才会开始执行，所以上周美国日产原油平均还有1220万桶，比起3月初的顶点1310万桶，仅仅低了90万桶。以上三个原因造成了巨量的库存，库存也是油价持续暴跌的重要因素之一。消化这段库存需要需求回暖，需求什么时候会回暖，回暖的速度有多快，是需求端最大的两个变量。大摩的生物科技研究组认为年底还会有第二次爆发，我个人倾向于赞同这个观点（见下图），因此我认为需求端的冲击会陆续维持到明年3-4月。这是我判断油价会低迷1-2年的基础。这个判断在几种情况下会失效，其中之一就是现在OPEC+在争论的是否要增加减产力度。如果增加减产力度并维持到2022年4月，那肯定会对油价形成较强的支撑。查看图片
2020-04-24 11:28:00,"我的第一大持仓股是$Range资源(RRC)$ 的看涨期权，已经赚了210%了。我觉得能赚到1,000%以上。我一直看多天然气多于页岩油，你可以看我之前的帖子哈。分享行业报告没问题，你要给我发一个邮箱。"
