发布时间,正文
2023-08-31 23:46:00,第546日实盘记录 今日盈亏 ：+0.45% 今日操作 ： 继续执行增大持仓弹性的策略 ，减持粮仓大屁股腾讯控股 ，增持中国中药 、卫龙 。 逻辑分析 ： 1.今日对香港中旅进行了中报的细致解读 ，感兴趣的朋友可以去雪球同名号底下看新发的文章 ：香港中旅2023年中报个人分析 2.今日执行认房不认贷的城市数量进一步增加 ，继续增加扶持房地产的力度 。 3.国务院决定提高3岁以下婴幼儿 、子女教育及赡养老人的所得税专项抵扣 。3岁以下婴幼儿可每月多抵扣1000元所得税 ，子女教育可多抵扣每个月1000元所得税 ，赡养老人可多抵扣每个月1000元所得税 。也就是理论上大幅降低了中间年龄层的交税压力 ，如果你有一个正在教育的子女 ，同时需要赡养老人 ，你又生了二胎 ，那么每个月理论上可以降低3000元的税务压力 。全年可释放36000元 。 当然 ，这个只针对于能交那么多钱的打工中产阶级以及富裕阶级 ，对于月薪几千的普通人 ，这个政策并没有什么用 。 这个政策有助于鼓励中产阶级生二胎 ，提振生育率 。有些杠精可能会说1000一月不够 ，但是国家现在依然是大额赤字状态 ，是不太可能给二胎无差别大额补贴的 ，能少交1k税已经是为数不多可以预期的扶持 。 4.人民币暂时走强 ，美元/人民币跌破技术面的高位平台 ，可能开一丢丢人民币增值趋势 5.不少朋友私信问我时代天使和酒鬼酒的中报 。 我认为时代天使的中报的牙套成本下降 、牙套患者增速明显上升 、营收增长稳定 ，大陆部分的业绩都是很不错的 ；只是时代天使开启国际化 ，会在几年内都对业绩产生比较大的压力 。因此在综合净利润层面我不认为这几年能快速起色 。但是时代天使出海第一年就在海外做了9000多例案例 ，我认为付出是有效果的 ，这个海外故事到目前为止都讲的很好 。只是资本市场目前不偏好成长 ，除非美国降息 。这个股等待美联储降息 ，成长估值修复的时候应该会得到资本青睐 ，在目前收缩的状态下 ，做扩表和出海 ，市场认可度确实低 。如果时代天使的估值能对比锦欣的20pe产生性价比 ，大约进入35以下 ，我会重新买时代天使 。 酒鬼酒是因为业绩暴雷导致我止损的 ，到目前为止 ，酒鬼酒依然是业绩同比很差的阶段 。酒鬼上半年和去年Q4主要在做消耗经销商库存 ，稳定内参批价的事情 ，拉跨主要是内参拉跨 ，酒鬼的红坛系列做的我认为是不错的 。而酒鬼的目的也暂时达到了 ，窜货内参的经销商受到了处置 ，内参的批价也回到了800附近 ，也算是达成了阵痛的目的 。但酒鬼的高端梦我认为短期内没有希望 ，主要还是维持次高端价格带 ，内参很难进行不断增量的销售 ，销售量可能得持续控制 。好在目前酒鬼是一个利空出尽的状态 ，下半年的对比基数非常低 ，目前的估值在白酒内部也算合理 ，整体已经是属于杀完的状态 。 6.大银行也开始下调房贷利率 这个行为会降低银行的净息差 ，利好地产 ，利空银行 ，利好老百姓 ，间接利好消费 。当然我们说这个是被动下调 ，本身就是被地产和消费挂壁逼出来的 ，反着说利好地产和消费其实没啥意义 。整体还是个对银行净息差的利空 。 $腾讯控股(00700)$$恒生指数(HKHSI)$$恒生科技指数(HKHSTECH)$
2023-09-01 22:51:00,547日实盘记录 今日盈亏 ：+0.45% 今日由于台风导致港股关门 ，手头仅有北交所的一致魔芋开盘 ，该股的盈亏即为今日盈亏 今日操作 ：无 逻辑分析 ： 1.今日北交所大部分股票得到大资金的无差别买入 ，带动北证50涨超2% 盘后出现有关北京交易所的利好政策 ，这说明我们普通投资者在信息上有巨大的逻辑 ，去玩信息差往往是非常被动的 。 盘后出北交所的多个政策 ，具体为 ： （1 ）降低北交所上市门槛 。取消前置融资要求 。 这个条款是纯纯的利空北交所 ，是个假利好 。北交所目前的流动性已经非常差了 ，再进行扩容会进一步稀释市场的资金 。 在这里我认为北交所的有关官员的智力有问题 ，降低门槛往往是流动性过剩的时期去做的 ，在目前北交所流动性比港股还差的时候 ，你去做扩容 ，属于水位已经快没的情况下再去挖宽池子 。 这个政策是牺牲市场投资者利益 ，为小微企业上市融资服务 。 （2 ）引入机构投资者 ，拓宽流动性来源 。 这个属于利好 ，但问题是我不觉得在流动性枯竭的情况下 ，未被交予政治人物的机构会主动进北交所 。 （3 ）改革新股发行 ，更市场化 这个属于利好 ，大概率是降低新股估值 （4 ）强化定位 这个就是继续瞄准专精特新小微企业服务 ， 整体来看 ，我认为这波北交所是放了个空屁 ，还带点臭味 。北证50从1100多点跌的只剩800左右 ，还要不断刺激新股上市 ，这样大概率会导致流动性更加枯竭 。 2.量化被交易所监管 交易所设定了一系列特定条件去监管量化机构 ，并设定了量化的频率限制 ，每秒不得超过300单 ，单日不得超过2w单 。同时以责令明汯投资改正杀鸡儆猴 。 这样的数量限制量化应该是可以轻松接受的 ，因为限制的数字很大 ，量化只要不把单子拆的实在太小 ，一般都是可以在规则范围内的 ，因此我觉得是象征意义大于实际意义 ，更多是让部分做过头的量化收敛一点的意思表示 。 在当前的市场主要缺乏的还是流动性 、交易量 ，量化的左右还是明显的 。 市场争论的主要是量化对短线投资者造成了手速的碾压 ，对传统做明牌利好追涨停打版的选手是造成了生态伤害 ，从长期来看会逼迫这类投资者退出市场 。 但对我们这类价投人 ，量化的持股时间注定了在绝大多数时间并不会碰我们手里的股票 ，几乎是无影响的 。 3.人民币汇率继续走强 将有助于引导外资回流 ，并稳定内资情绪 。也是今日a股走强的预期支撑者之一 ，下周一港股大概率补涨 。 $一致魔芋(NQ839273)$$北证50(BJ899050)$$恒生指数(HKHSI)$
2023-09-04 22:45:00,"第548日实盘炒股今日盈亏:+3.22%,回了一口大血 今日操作 ：略微减持锦欣生殖 ，无差别买入小盘弹性股 ：卫龙 、H&H国际 、香港中旅 、中国中药 。 操作没有看好谁 、看空谁 ，仅仅是把仓位配置的更均衡一些 。锦欣 、卫龙 、H&H 、香港中旅 、中国中药 ，几乎都是超低估的个位数 、十多pe ，至多按今年业绩在20pe周围的 ，谈不上风险配置 ，纯粹还是仓位上均分以降低风险 。 逻辑分析 ： 1.北交所开始出现爆量V反 ，尤其是资金近乎于无差别买入北证50 ，将北证50拉到正6个点 ： 北证50从1100多点跌到800点开始反转 ，其核心优势是启动前的流动性几乎已经枯竭 ，绝大部分北证50的成分股的pe都是十多倍二十多倍 ，pb也是1点多居多 ，基本面上的估值优势非常显著 ，因此战略资金在拉北交所的时候尽管可能会有出去时较大的冲击成本 ，但众多北交所个股的分红率大于3%等优势还是非常明显的 。 因此我认为这里布局的资金很多还是应该以长线资金为主 ，做短线的不应该过多考虑北交所 ，这个地方一旦被套住 ，容易很长时间得不到关注 ，解套的时间成本是非常巨大的 。但是对于长线投资者 ，北交所的优势就是绝大部分股票都是没有流动性溢价的 ，基本都可以以价值面的价格买到 ，分红率 、成长性都很强 。 尤其是北交所他含有隐性低估特征 ，即北交所都是小体量公司 ，上市时募集的现金往往能占公司净资产百分之二三十起步 ，这部分上市募投的产能往往要到公司上市两三年后才能形成有效产出 ，但对比公司现有产能的增长非常巨大 ，也就意味着公司十多倍二十多倍的pe都是上市前的产线的产出估值 ，因此随着募集产能的投产 ，公司的估值还会进一步下降 。当然那些冲刺ipo刻意做高临时业绩的除外 。 我个人持有的一致魔芋虽不在北证50里 ，也受到了北交所整体修复的影响 ， 涨了3个点 2.中央建立新的组织机构 ，名为民营经济发展局 。 这个机构截至目前的定义是良性的 ，都是 “研究促进民营经济发展的政策 、促进民间投资发展政策 、建立沟通机制 、协调解决问题 ” 。 市场依然有担忧 ，因为我们最强大的几家民营平台经济 ，比如腾讯阿里前几年都遭到了强烈的监管 ，其市值对应也从黄金膨胀市值一路缩水到膝盖水位 ，比如腾讯一路从700多港元被杀到只有188港元 。这个杀跌有美联储锁紧的影响 ，但700多崩溃的起始点是政策杀启动的 。 我认为从远期来看 ，不排除此机构在未来权利扩张的路径中存在制约民营经济发展的能力 。但在近2年较为弱势的经济状态下 ，此机构应该会按照其定义行事 ，还是促进民营经济的利好政策研判为主 。因此我认为是个短期的政策利好发布的新载体 。 3.房地产利好政策继续在各个地级市为单位的层面继续扩展 ，大量地级市宣布取消限购 、实行认房不认贷等措施 。今日地产走加速 ，融创等走出30%的涨幅 。我认为这种涨幅代表了部分做空机构对房地产累积做空的一次大面积平盘 。暂时是一种预期修正的状态 。 我依然认为我们不应该去投资夕阳的赛道 。至多投资中性的赛道 此时投资一些物业股 ，其安全性和未来的光明性是显著强于地产的 。我依然认为地产未来依然是个负增速 ，找存量之王的难度较大 。但物业是个面向存量盘持续经营的逻辑 ，即使蛋糕不做大 ，物业也可以在物管毛利下坠到头后持续从自己在管的那块蛋糕里耕耘收获 。同时我持有的卓越商企服务 ，其他的一些物业股比如雅生活服务 、碧桂园服务等还在扩大第三方在管面积 ，并没有进入缩量缩表的情况 ，他们还在扩表,其实还是一个增量赛道 。 $北证50(BJ899050)$$一致魔芋(NQ839273)$$恒生指数(HKHSI)$"
2023-09-15 10:59:00,$卫龙(09985)$ 8月环比销售妥妥的超预期 上半年卫龙把低毛利产品全部去除了，同时所有产品提价25%，导致销售量降低20% 8月份环比零售上升38%，开始修复销售量 如果销售量能恢复到正常水平，结合毛利率提高10个百分点，pe有可能从17下降到15，会低于伊利蒙牛，成为ah最便宜的品牌消费品 $卫龙(09985)$ 8月环比销售妥妥的超预期 上半年卫龙把低毛利产品全部去除了，同时所有产品提价25%，导致销售量降低20% 8月份环比零售上升38%，开始修复销售量 如果销售量能恢复到正常水平，结合毛利率提高10个百分点，pe有可能从17下降到15，会低于伊利蒙牛，成为ah最便宜的品牌消...
2023-09-20 17:55:00,第559&560日实盘记录 今日盈亏 ：-0.98% 今日操作 ：无 ，但预计近期最可能触发的操作是在锦欣生殖跌到5亿扣非净利润预估下的18 、16 、14pe周围梯度加仓 ，即90亿 、80亿 、70亿人民币市值 ，大约96亿 、86亿 、75亿港元市值时分别置换100股腾讯过去 。 逻辑分析 ： 明天凌晨美联储即将举行9月份的利率会议 ，鉴于8月份的通胀数据由于输入性通胀表现不及预期 ，9月份依然存在加息的可能性 。我个人的预期是9月份维持利率不变 。 恒生科技指数再度跌破4000点 ，恒生指数再度跌破18000点 ，进入低估区的低估位置 。同样是4k点以下 ，现在对比去年同期显然又距离外围降息节约了大半年的时间成本 。性价比会更高一些 。 日本股市今年走了一波很强的牛市 ，日本交易所宣布从明年起增加半小时交易时间以增强收入 。我认为这种举动其实意义不大 ，绝大部分的信息差都能够在既有的时间里得到交易充足反馈 。 近期政策面基本上已经没有继续的利好来刺激证券市场 ，目前港股是几乎可以确定未来会有降低印花税的举措的 ，因此港股市场可能会比a股多个未落地的利好预期 。 我认为我们目前的策略不需要更改 ，在经济不稳定 ，市场情绪弱势且短期没有明显拐点的情况下 ，购买高股息同时低估值的标的是能有效覆盖时间成本的 ，目前持仓股平均股息率4% ，所有动p基本上全部小于等于20 ，不需要进行下跌规避 ，吃满跌幅涨幅在长时间周期里赔率依然非常大 。 $腾讯控股(00700)$$恒生科技指数(HKHSTECH)$$恒生指数(HKHSI)$
2023-09-26 18:30:00,$香港中旅(00308)$ 新物业的收购就我个人理解是个利空，说明公司依然在以重资产模式扩张。
2023-10-16 14:31:00,$卫龙(09985)$ 卫龙每年经营性现金流净流入稳8-10亿 账面只有1.8亿有息负债的情况下有50亿现金等价物 总市值150多亿人民币，80%股本被大股东控制 在市面上的仅有30-40亿市值 其中很多是港股的价值投资者 公司如果要做市值管理回购是超级容易拉升的 能卖的盘子非常小 $卫龙(09985)$ 卫龙每年经营性现金流净流入稳8-10亿 账面只有1.8亿有息负债的情况下有50亿现金等价物 总市值150多亿人民币，80%股本被大股东控制 在市面上的仅有30-40亿市值 其中很多是港股的价值投资者 公司如果要做市值管理回购是超级容易拉升的 能卖的盘子非常小
2023-10-18 00:00:00,截至573日实盘更新 因为都是长线价值侧挂机流派 ，日更文字版好像也很难长篇大论 就可能隔几天更新一下公众号和雪球的文字这样 如果有重大变化会直接加更 截至573日的实盘 ： 目前的思路 ： 1.恒生科技目前内部来自于造车新势力的这部分我认为是高估的 ，同时我觉得新势力最新的赛力斯问界已经超过了小鹏的市值 ，差不多也到了理想市值位置了 ，我是劝退去基本面接力赛力斯 ，炒作除外 。 问界这波销售量大爆发完全是同步于 “遥遥领先 ”的热浪的 ，也就是短期华为巨大的声望回归促进了一部分中产及以上的群体在爱国情绪的带动下非理性购买了问界 。在正常情况下 ，问界能否在华为热度过去之后依旧维持几万的销售量是一个极度不确定的答案 。因为问界在汽车硬件的竞争力上的地位远低于华为在手机领域的地位 。华为的问界并非自己主力打造并且下重注的 ，而是仅提供软件等收费增值服务 ，任正非明确表态只是做授权 ，并非自己下场造车 。也就是整车硬件部分几乎是赛力斯自己一个人做 ，因此问界并没有华为的硬科技实力 ，只是个贴牌贴软件的车 ，同时有部分华为的品牌效应 。 而问界的主要目标客户其实依旧在造车新势力那些用智能驾驶等软件去吸引的消费群体里 ，中国主要的汽车销售带其实在20w+的价格带 ，这个价格带中 ，比亚迪 、特斯拉基本是把硬件的性价比拉满的存在 ，赛力斯几乎无法在硬件上与先发优势明显的比亚迪 、特斯拉竞争 。而软件层面赛力斯的软件又不能明显碾压深耕多年的理想 、小鹏 、蔚来 ，所以他综合的竞争力并不是那么强 。 因此我认为赛力斯的确定性是没有那么强的 ，在赛力斯并不能明确长期抢走造车新势力份额 ，本身问界的价格带所对应的硬件又不太可能打过比亚迪 、特斯拉 ，我个人是倾向于在爆炒的热情阶段减仓的 ，拉高利润垫去玩 。 因为问界的玩法是有问题的 ：我们看到以软件作为核心竞争力的造车新势力 ，绝大部分都是长期不盈利 ，即使盈利也是不稳定 ，中间伴随着无数次增发扩股 ，对于长期持有的人士是在稳亏净资产的情况下不断稀释你的股权 ，这种烧钱成长路径并不适合长期持股 。另外新势力长期不能成为绝对主流的核心原因是现在是个消费降级的时代 ，同时中国主流老百姓都是比较现实的 ，在你不能提供同等硬件竞争力的情况下 ，就很难在主流消费群体中占据大权重 。 另外赛力斯即使做到了理想的这种份额也不应该拥有理想的市值 ，因为理想是自己纯吃软件 、品牌利润的 ，而赛力斯只是个合作的 ，华为要抽利润 ，软件同时是个很大的成本端 。 我目前依旧认为比亚迪和特斯拉会是长期稳定的新能车霸主 ，利润可以供给自己内卷 ，其他众多传统车企稳定竞争 ，各个小新势力长期稳亏偶尔赚钱无限融资 ，赛力斯搅局 、热度过后逐渐陷入小新势力困局 ，整个小势力只走出了一个暂时赚钱的理想 ，而且赚的不多 ，高估的一批 。赛力斯目前的市值是没有性价比的 ，也没有确定性 。所以我是劝退在这个点进局的 。 2.目前中概是最强的确定性和性价比 。目前几乎可以确定的是外围的利率已经在绝对值上接近最大值 ，也就是追逐分母的资金几乎已经不太会进一步流失了 ，因为没有更高的收益率去吸引他们了 ，该为5%走的几乎已经走了 。因此在稳定的外围高利率下 ，我们认为中概已经被抽的很干很干 ，绝大部分权重腾讯 、网易等已经是红筹股的估值 ，很强的兜底回报的情况下买最优质的企业篮子是很好的 。 另外中概并没有纳入港股泡沫的新势力等成分 ，超值 。注意缓慢按照净值定投场内etf就行 。 3.如果只能买a股的 ，我依旧是建议关注消费 。我不知道消费会跌到哪里 ，我个人今年也在消费上先后亏了30w+ ，但是海天味业等最稳定消费已经从最高点下跌了接近70% ，逐渐产生性价比了 。在绝对估值层面 ，茅台在各方面都比海天好 ，无论是价格双轨制带来的容错 ，还是茅台面对有钱人 ，海天面对人口影响下的老百姓 。因此在资金量够大的情况下 ，优先等待1650及以下的茅台 ，其次在资金量小的情况下考虑25-28pe的海天 （如果能跌到 ） ，另外双汇也是很好的标的 ，就是涨多了 。这些都是底仓完全不慌的买法 。如果能买港股 ，以上一切免谈 ，就只关注腾讯 、网易 ，还有10多pe的卫龙等 ，在a股4折 、5折的估值下 ，港股永远是最优选择 。 4.比亚迪的业绩是不错的 ，很快就可以降到30pe以下 ，进入制造业的20pe+ 。同时他会长期形成品牌效应 。 5.中免等我之前比较关注的企业确确实实是受到了价格带下沉的趋势影响 ，目前能买港股的情况下 ，我建议买收门票费的中旅 ，两个都是中国旅游集团旗下的兄弟 ，只是中免做增值消费 ，中旅做人流量门票费 ，目前的经济趋势是中旅吃香 ，等到中国cpi持续三四个月变成正零点三以上的时候 ，我们再考虑换到中免 。另外中旅只有中免市盈率的4折也是一个核心决定因子 。 6.越到后期 ，我们已经等待了1年多降息的人越要有定力 。无论如何老美核心PCE通胀也已经慢慢从6%降低到了接近3字头 。降息是未来一定会发生的事情 ，降息线属于100%大赚的思路 。无论其他人短期赚多赚少 ，都与我们无关 。我们只做确定的 ，未来一定会发生的事情 。而且时间成本不过也就是1 、2年 。
2024-01-02 09:53:00,现在注销完只有94.8亿了，是17年的股本了。睁着眼睛说瞎话另外腾讯草案发的是上限购股权，不是一两年就用完的，建议学习一下港股的基本规则
2024-01-02 17:48:00,大额回购不是这两年才开始的你怎么不说和上市的股本去比？嘴巴真硬。搞的好像腾讯是17年开始连续回购的一样。
2024-03-15 23:11:00,$锦欣生殖(01951)$ 帮大家算了一下估值，表义净利润估值18倍多，扣非估值13倍多 $锦欣生殖(01951)$ 帮大家算了一下估值，表义净利润估值18倍多，扣非估值13倍多
2024-03-15 23:12:00,两者的差值大概率是下半年进行了折旧摊销
2024-03-15 23:33:00,中报本来就已经有2.6亿净利润了，年报结果只有2亿多？他管理层的解释是下半年进行了土地增值税的计提，应该大额计提了地产价值，抵消了下半年的经营利润。
2024-03-15 23:40:00,和疫情前比，其实没啥明显成长。。。
2024-04-05 13:28:00,$金界控股(03918)$ 在香港的博彩内部进行比较分析 金界是性价比最高而非最安全的选择 选择金界：一是相对于澳门的博彩中介被强力打击的情况，柬埔寨的博彩中介相对没有受到明显制约，跨国、跨境业务做的很好。导致金界比澳门高端业务修复的快很多 二是估值提供了极大的容错率 金界的估值大约仅有澳门的1/3，即使有很多瑕疵，在目前估值其实已经低于博彩轻资产行业终端估值的情况下，即使未来零增速，也是可以接受的 （还掉美元债后，按以前50%以上股息支付率，也能提供4%以上股息率，博彩本身没有重大资本持续支出） 三是金界相对拥有靠谱的管理层，历史上长期净增持公司股票，并没有持续卖出砸盘 最后是风险提醒： 1.金界存在控股家族迭代的情况，老掌门人去世有可能意味着与政府关系降低，有可能存在在牌照存续期内，政府上调博彩税率的可能性（澳门博彩税率40%，金界仅有10%以下的博彩税） 2.金界Naga3还在递延建设，会持续占用公司一部分现金流，管理层说要缓慢建设，但思路不清，未声明最新计划。 最后，我认为10倍左右估值能覆盖掉很多风险，利润衰退50%无非也就是回到银河娱乐等澳门公司的估值。 $金界控股(03918)$$银河娱乐(00027)$ $金界控股(03918)$ 在香港的博彩内部进行比较分析 金界是性价比最高而非最安全的选择 选择金界：一是相对于澳门的博彩中介被强力打击的情况，柬埔寨的博彩中介相对没有受到明显制约，跨国、跨境业务做的很好。导致金界比澳门高端业务修复的快很多 二是估值提供了极大的容错率 ...
2024-04-08 21:02:00,EBITA估值，8-9倍。
2024-04-09 22:00:00,金界现在手头的牌照是合法存续期还有很多年。目前的风险主要是博彩税率上升的风险，其他风险不大。他又没有搞非法的事情。
2024-07-21 13:15:00,$中国海洋石油(00883)$ 现在交易的是特朗普共和党集会明确表示要把美国变成世界主要的石油出口国 大力打压油价并借此降低美国企业能源、老百姓开车的成本 市场交易的是11月大选后美国大规模扩大能源产能并废除拜登绿色政策后对世界油价的冲击 特朗普过去在任4年间，确实强迫美国退出了世界气候保护协定，大幅下挫了油价 这对石油开采企业是非常不利的。 很多人抓着一个周期股过去静态的业绩来锚定估值，挺抽象的，尤其是已经发生过很大涨幅，可能95%以上都是获利盘的情况。 能不能买需要对未来的油价有预期，如果你谨慎考虑了美国大幅扩产出口石油后的油价，认为海油也能够用更大的产量对冲掉价格的下跌，那么你当然还能买 只是那些盯着过去的业绩在聊现在的估值的，大多是有问题。 $中国海洋石油(00883)$ 现在交易的是特朗普共和党集会明确表示要把美国变成世界主要的石油出口国 大力打压油价并借此降低美国企业能源、老百姓开车的成本 市场交易的是11月大选后美国大规模扩大能源产能并废除拜登绿色政策后对世界油价的冲击 特朗普过去在任4年间，确实强迫美国退...
2024-07-21 16:14:00,所以美国抛弃绿色政策，扩产会导致油价上升？你的逻辑真顺
2024-07-26 15:06:00,$金界控股(03918)$ 7月本来按照前面几年会发业绩预告的，现在还没发。可能会弱于预期（如果公司业绩比较好的话，一般会有很强的主观能动性维持前面的惯例）。金界一季度本来ebita增速已经有30%了，如果上半年业绩整体出不了增速，可能说明二季度有弱衰退？10倍估值零一点其实本身就没有什么增速溢价在估值里，但是市场可能会跌。 $金界控股(03918)$ 7月本来按照前面几年会发业绩预告的，现在还没发。可能会弱于预期（如果公司业绩比较好的话，一般会有很强的主观能动性维持前面的惯例）。金界一季度本来ebita增速已经有30%了，如果上半年业绩整体出不了增速，可能说明二季度有弱衰退？10倍估值零一点其实本身就没有什么增速溢...
2024-07-26 15:14:00,$百胜中国(09987)$ 百胜现在我个人的预期是没有增速的情况下，靠回购产生eps增长。如果我们锚定的是市盈率或者eps，没有增速的情况下，目前回购+分红内生性权益回报大约在6%-9%。如果单看回购注销的比重，可能在6%-8%（因为一季度就注销了4%多）。也就是目前是回购产生等效中高个位数增速。估值就变成了商业模式终端估值，折合7%左右增速的模型（增速靠回购产生，和苹果同理）百盛本体没有增速的情况下，我个人给他商业模式综合估值在12pe，折合3时间1.07的三次方，差不多是14.7pe，也是我介入的成本。 百胜的核心风险是业绩会不会进入负增长，如果百胜的负增速超过7%以上，那么回购的效果会被业绩衰退所抵消，还会继续杀估值。 当然上面的讨论的假设是消费长期保持超低估值，没有任何溢价，同时中国的cpi长期压制在+0.5%以下，社零增速长期低于3%。 $百胜中国(09987)$ 百胜现在我个人的预期是没有增速的情况下，靠回购产生eps增长。如果我们锚定的是市盈率或者eps，没有增速的情况下，目前回购+分红内生性权益回报大约在6%-9%。如果单看回购注销的比重，可能在6%-8%（因为一季度就注销了4%多）。也就是目前是回购产生等效中高个位数增速。估值就...
2024-07-26 15:16:00,对增速没有认知。五粮液保个零增长概率很大，老窖我不太懂
2024-08-04 21:59:00,$锦欣生殖(01951)$ 锦欣大本营四川纳入辅助生殖报销 其中报销比率不设置起付 即纳入项目全部算入报销对象金额 城乡医疗报销比率高达50% 职工医保高达70% 另外， 我要提醒一下风险 一旦辅助生殖开始大量消耗医保金额 未来有极大的概率会被“指导价格” 因为服务性项目，非药物，无法走集采的通道 只能和种植牙齿的手术价格一样进行指导 同时有小概率由于国家要大力支持生育 把辅助生殖压价打击医院意愿的行为 可能在很久之后才会发生 总之短期算利好，长期有潜在利空 各位谨慎抄作业 我只是个普通投资者，无力对各位的盈亏负责！ $锦欣生殖(01951)$ 锦欣大本营四川纳入辅助生殖报销 其中报销比率不设置起付 即纳入项目全部算入报销对象金额 城乡医疗报销比率高达50% 职工医保高达70% 另外， 我要提醒一下风险 一旦辅助生殖开始大量消耗医保金额 未来有极大的概率会被“指导价格” 因...
2024-08-12 20:46:00,$金界控股(03918)$ 俄罗斯以前建的一个赌场 因为俄乌战争一直没有营业，也停止了建设 现在对过去支出过的部分一次性计提小一亿美金 虽然现金没有任何对应流出，只是把过去建过的部分（已经停工很久很久）计提资产 但是搞完今年半年报基本没有利润了 整体扣非净利润反过来算（冲回计提业绩） 大约在9500多万-8000万美元附近 较去年上半年增速大约不到20% 低于预期。 $金界控股(03918)$ 俄罗斯以前建的一个赌场 因为俄乌战争一直没有营业，也停止了建设 现在对过去支出过的部分一次性计提小一亿美金 虽然现金没有任何对应流出，只是把过去建过的部分（已经停工很久很久）计提资产 但是搞完今年半年报基本没有利润了 整体扣非净利润反过来...
2024-08-21 22:57:00,$药明生物(02269)$ 总结一下半年报的个人理解 （我自己持有50万药明生物，屁股坐歪的，上实盘，有看多过度的成分也是该骂，各位嘴下留情） 优点： 1.23年年报中剔除新冠的总单数是580个左右，目前24年年中总单数是740多个，增长非常明显。 2.爱尔兰分部的二期在本期中报中说在今年年底能投产，而该分部的单子25年都排满了，落地=营收利润增长 3.美国按理说是制裁的核心，但是北美的营收确认本期从39亿多增到50亿，出现了20%多的上升，这个难以理解。我猜测可能是老登在美国搞联邦集采砍价等，叠加美国创新药目前利率环境融资烧钱困难，更多的寻找了更低成本的研发途径，导致药明受益（经济因素在政治前，而且法案有8年宽限期） 缺点： 1.药明这次增收不增利，很大的原因是在德国、美国、爱尔兰、中国四个国家同时开工扩建产能，其中德国、美国在本次中报中没有给出明确的建完时间，只说在动工，爱尔兰二期确认在年底能生产，中国只说杭州有三个5000升的产能落地。 短期无法落地的美国、德国产能会增加资产折旧与摊销，同时爱尔兰二期也是扩招了人，但是还没有产出。 这会导致公司净利润下降而营收不增加（单纯支出没有产出） 但我们看到药明剔除新冠后的订单从580到740，产能是必须要建造的，没办法。 2.净利率本身下降很大程度是新冠的单子油水多，而顶上来的更多的普通创新药单子并不着急。 新冠单子要比时间，一般是加价比拼速度。而普通单子大多从早期慢慢开始。 单子的结构变成100%普通研发单后，净利率下降几乎是确定的。 3.资产负债表结构变差。 本次有息负债没有明显变化，现金从100亿变成95亿，主要是大规模建厂增加了10亿固定资产，同时回购花了一些钱。 导致非流动性资产上市，现金下降 目前有息负债和为21亿，现金95是有息负债的4倍 整体资产结构是轻资产，但是在向重资产的表现偏移（库存、厂房增加，现金变少） 4.在手订单的金额没有增长。上次中报在手订单的金额差不多就是201亿美元，这次还是201亿美元。由于去年计算了8个商业化新冠大单，剔除掉新冠后的总金额肯定是低于201亿美元的，也就是本次金额剔除新冠肯定是上升的，但我们不知道多少，因为新冠订单总金额没有披露。 5.中国、欧洲的营收绝对金额是下降的。没看懂。中国中有提到新冠取消导致一部分产能空置没有排好。欧洲没有解释。 $药明生物(02269)$ 总结一下半年报的个人理解 （我自己持有50万药明生物，屁股坐歪的，上实盘，有看多过度的成分也是该骂，各位嘴下留情） 优点： 1.23年年报中剔除新冠的总单数是580个左右，目前24年年中总单数是740多个，增长非常明显。 2.爱尔兰分部的二期在本期中报中说在...
2024-08-29 12:33:00,$卓越商企服务(06989)$ 本次中报评价： 好的地方： 1.业绩暂时稳住，而且营收层面保持扩张状态，EBITA利润还有一点增长 2.外拓做的不错，关联方占比降低；稳定性业务增速不错 目前对卓越商企的疑虑： 1.小额贷款公司大额增资，且小额贷款公司这几年的回报率很差，在这种情况下公司逆势从3个多亿增资到6个多亿，很难理解，不排除公司通过向利益相关人士虚假放贷而后第二年申请计提变成免费送钱的可能性（销账）有极高的利益输送嫌疑。 2.与卓越集团的关联营收有可能变成实质性现金流出。这个逻辑是卓越集团可能在流动性紧张的情况下本身就不想还钱，反而用营收账款做威胁，以部分应收账款抵扣付款的形式额外要挟卓越商企不断的购买卓越集团的资产（让卓越商企掏大部分现金，少比例用应收账款抵扣） 综上1、2所述，卓越的现金下降的比较明显，而各种应收账款叠的比较多。按照@仓总嘉措 之前发的一季度会议纪要，管理层所说的应收账款催缴似乎没有明显效果，另其给出的业绩指引仅有营收达标。新增收购的1万个收租车位的情况下，利润没有增长。 3.购买资产的稳定性问题，今年购买的车位并没有所有权安全的转移，而是各种权益依旧在卓越集团名下，只是一纸协议买的使用权（类似于二房东）。如果卓越集团炸雷，车位所附属的地块被债权人拿走，那么这个依附于地块的车位的租赁权能否保留是一个疑问？（即卓越商企真金白银买到的关联方资产是否足够法律独立？） 4.商业模式确实不具备抗周期性，目前净利率毛利率持续走低，净利率跌破10%，目前经济环境下转向摊大饼赚小钱的 状态（辛苦钱） $卓越商企服务(06989)$ 本次中报评价： 好的地方： 1.业绩暂时稳住，而且营收层面保持扩张状态，EBITA利润还有一点增长 2.外拓做的不错，关联方占比降低；稳定性业务增速不错 目前对卓越商企的疑虑： 1.小额贷款公司大额增资，且小额贷款公司这几年的回报率很差，在这种...
