ID,发布时间,点赞数,评论数,转发数,页码,链接,摘要,正文
375835099,2026-02-11 15:25,14,1,0,1/109,https://xueqiu.com/1429872781/375835099,擦，为啥最后踩了9969一脚...,擦，为啥最后踩了9969一脚
375361274,2026-02-07 22:18,37,12,0,1/109,https://xueqiu.com/1429872781/375361274,回复@好多人从众: 这些重要吗？ 你大概忘记了，当时他是怎么说自己会在哪个时间点开出哪些重要临床了？...,"回复@好多人从众: 这些重要吗？
你大概忘记了，当时他是怎么说自己会在哪个时间点开出哪些重要临床了？
另外，3个患者，2个CR，另外一个本来也应该是CR，但有点其他理由耽误了。这个梗也不提了？
然后，去年那个吹的震天响，然后让所有人大跌眼镜的BD也不提了？
别动不动就BIC，BIC是靠头对头说话的。
别回复我，我没兴趣跟你辩论。
一个公司，啥基因，看了这么久还没看明白？"
375360191,2026-02-07 21:58,16,15,0,1/109,https://xueqiu.com/1429872781/375360191,回复@好多人从众: 咱一起去调研过不止一次了。 这公司吹过的牛，实现过一次吗？...,回复@好多人从众: 咱一起去调研过不止一次了。 这公司吹过的牛，实现过一次吗？
375354889,2026-02-07 20:13,24,23,0,1/109,https://xueqiu.com/1429872781/375354889,回复@海上一叶飘: 你只要想明白为啥奥布替尼拿在诺诚手里不值钱，就知道248对2575不构成任何威胁...,回复@海上一叶飘: 你只要想明白为啥奥布替尼拿在诺诚手里不值钱，就知道248对2575不构成任何威胁了
375135380,2026-02-06 07:56,73,37,0,1/109,https://xueqiu.com/1429872781/375135380,回复@烧脑思考不划算: 康方生物...,回复@烧脑思考不划算: 康方生物
375132969,2026-02-06 07:11,50,46,1,1/109,https://xueqiu.com/1429872781/375132969,回复@惊蛰cq: 对的，上一波很大程度上是超跌反弹和预期驱动，鸡犬升天的板块行情。 这轮跌下来，是上...,"回复@惊蛰cq: 对的，上一波很大程度上是超跌反弹和预期驱动，鸡犬升天的板块行情。
这轮跌下来，是上一轮炒作行情的反噬。
新的一轮行情，是基本面说话。
创新药，24年是星星之火；25年星火燎原；26年以后，一片烧焦了的荒原上，留下的真金开始闪光。
这从来都不应该是一个同涨共跌的板块。
他的星辰大海，才刚刚开始，不过很多公司，注定被淹死在海里。"
375079114,2026-02-05 18:50,21,1,0,1/109,https://xueqiu.com/1429872781/375079114,回复@小学生阿强: 继续...,回复@小学生阿强: 继续
375079046,2026-02-05 18:50,45,53,0,2/109,https://xueqiu.com/1429872781/375079046,回复@kimiyt: 有戏，现在是布局第二轮行情的时候...,回复@kimiyt: 有戏，现在是布局第二轮行情的时候
375065792,2026-02-05 17:14,40,59,0,2/109,https://xueqiu.com/1429872781/375065792,回复@梦想成真777: 已经进入右侧了，有啥好讲的？...,回复@梦想成真777: 已经进入右侧了，有啥好讲的？
373583925,2026-01-28 20:36,16,63,0,2/109,https://xueqiu.com/1429872781/373583925,回复@栗悟饭和龟波功MKII: 问这种幼稚的问题，说明投资的门都没看见呢。...,回复@栗悟饭和龟波功MKII: 问这种幼稚的问题，说明投资的门都没看见呢。
373582580,2026-01-28 20:27,37,77,1,2/109,https://xueqiu.com/1429872781/373582580,市场共识是，只有SB才预期房价地价能涨。 没错，我说的那个SB就是我自己...,市场共识是，只有SB才预期房价地价能涨。 没错，我说的那个SB就是我自己
373498380,2026-01-28 14:22,21,7,0,2/109,https://xueqiu.com/1429872781/373498380,回复@长坡厚雪CKing: 你这种垃圾，我见一个拉黑一个...,回复@长坡厚雪CKing: 你这种垃圾，我见一个拉黑一个
373411785,2026-01-28 10:01,122,68,3,2/109,https://xueqiu.com/1429872781/373411785,都看不上李蓓 结果人家选的地产股中国金茂，24年+31%；25年+23%；今年不到一个月+31%。 ...,"都看不上李蓓
结果人家选的地产股中国金茂，24年+31%；25年+23%；今年不到一个月+31%。
一群乌合之众........."
373334035,2026-01-27 20:31,31,8,0,2/109,https://xueqiu.com/1429872781/373334035,少数基本面极好的行业，哪些XX要放弃？？...,少数基本面极好的行业，哪些XX要放弃？？
373333785,2026-01-27 20:30,51,8,1,2/109,https://xueqiu.com/1429872781/373333785,我说个理由。 因为地产这行业很烂，很烂的行业，业绩都不用看，所以不担心爆雷。 然后，底部很烂的行业，...,"我说个理由。 因为地产这行业很烂，很烂的行业，业绩都不用看，所以不担心爆雷。 然后，底部很烂的行业，只要有反转的预期，就可以爆炒一波。 然后，等能看业绩的时候，卖给有缘人,,,,,,,,,,"
373160246,2026-01-27 08:03,44,6,0,2/109,https://xueqiu.com/1429872781/373160246,搞了这么多年，难道还没看明白，煤价上涨是电价最大的利好.............,搞了这么多年，难道还没看明白，煤价上涨是电价最大的利好..........
372809514,2026-01-24 12:14,27,20,0,2/109,https://xueqiu.com/1429872781/372809514,回复@莫南: 北京市，二手挂牌，从高点的17万套，到现在已经缩减到了14万多套...,回复@莫南: 北京市，二手挂牌，从高点的17万套，到现在已经缩减到了14万多套
372496793,2026-01-22 20:00,93,22,0,2/109,https://xueqiu.com/1429872781/372496793,跟地产相关的，稍微说深一点就发不出来。 呵呵，我闭嘴，该死的雪球，关门吧...........,"跟地产相关的，稍微说深一点就发不出来。
呵呵，我闭嘴，该死的雪球，关门吧........"
372478543,2026-01-22 17:58,86,27,0,2/109,https://xueqiu.com/1429872781/372478543,城市更新，在十年前有另外一个名字，叫棚户区改造，货币化安置...........,城市更新，在十年前有另外一个名字，叫棚户区改造，货币化安置........
372453107,2026-01-22 15:44,38,10,0,2/109,https://xueqiu.com/1429872781/372453107,别，留着，等年底打完脸再拉黑...,别，留着，等年底打完脸再拉黑
372417460,2026-01-22 13:41,23,3,0,2/109,https://xueqiu.com/1429872781/372417460,回复@mysep: 房价地价一涨，啥烦恼都没有...,回复@mysep: 房价地价一涨，啥烦恼都没有
372247827,2026-01-21 17:44,32,14,0,2/109,https://xueqiu.com/1429872781/372247827,回复@花满楼006: 到今年年底你就懂了...,回复@花满楼006: 到今年年底你就懂了
372246880,2026-01-21 17:39,30,33,0,2/109,https://xueqiu.com/1429872781/372246880,回复@莫南: 北京二手房，开始涨价了.............,回复@莫南: 北京二手房，开始涨价了..........
372246561,2026-01-21 17:37,22,1,0,2/109,https://xueqiu.com/1429872781/372246561,回复@莫南: 房地产是支柱产业，白酒不是。 这不，因为支柱不稳，所以白酒倒了。...,回复@莫南: 房地产是支柱产业，白酒不是。 这不，因为支柱不稳，所以白酒倒了。
372058086,2026-01-20 22:18,70,24,0,2/109,https://xueqiu.com/1429872781/372058086,雪球跟地产有仇，我写了点关于地产的东西，直接给我限流了，阅读量是0。 算了，没意思，不玩了。...,雪球跟地产有仇，我写了点关于地产的东西，直接给我限流了，阅读量是0。 算了，没意思，不玩了。
371515740,2026-01-17 12:44,37,6,0,3/109,https://xueqiu.com/1429872781/371515740,吓死宝宝了，多亏去年底先买了套房子...,吓死宝宝了，多亏去年底先买了套房子
371497496,2026-01-17 09:26,17,2,0,3/109,https://xueqiu.com/1429872781/371497496,回复@笨笨的投资者2: 用常识就能判断，现在估值高了，港股高估值，昙花一现...,回复@笨笨的投资者2: 用常识就能判断，现在估值高了，港股高估值，昙花一现
371497288,2026-01-17 09:23,59,6,0,3/109,https://xueqiu.com/1429872781/371497288,牛市里被风吹上天的韭菜开始感慨，就是明确的撤退信号...,牛市里被风吹上天的韭菜开始感慨，就是明确的撤退信号
371496833,2026-01-17 09:18,39,6,0,3/109,https://xueqiu.com/1429872781/371496833,你这是股价涨出来的幻觉。也是牛市亏钱的根源...,你这是股价涨出来的幻觉。也是牛市亏钱的根源
371340399,2026-01-16 13:02,27,3,0,3/109,https://xueqiu.com/1429872781/371340399,没事，房价一涨，啥烦恼都没有。 拒绝内卷，大家好才是真的好。...,没事，房价一涨，啥烦恼都没有。 拒绝内卷，大家好才是真的好。
371331334,2026-01-16 12:13,97,25,0,3/109,https://xueqiu.com/1429872781/371331334,顶层对房地产的定性发生了180度转向。 我知道，大多数人都会说这是YY。 没关系，大家用钱投票，账户...,"顶层对房地产的定性发生了180度转向。
我知道，大多数人都会说这是YY。
没关系，大家用钱投票，账户会说话的。"
370957186,2026-01-14 22:18,39,2,0,3/109,https://xueqiu.com/1429872781/370957186,回复@小学生阿强: 别激动。泡沫不是那么容易破。...,回复@小学生阿强: 别激动。泡沫不是那么容易破。
370898316,2026-01-14 17:07,62,14,0,3/109,https://xueqiu.com/1429872781/370898316,经历过几次，早就知道结局如何了。 只不过，前几轮，都是站在场外看。 这一次，可以入场开空了........,经历过几次，早就知道结局如何了。 只不过，前几轮，都是站在场外看。 这一次，可以入场开空了........
370604854,2026-01-13 15:17,85,20,0,3/109,https://xueqiu.com/1429872781/370604854,2015年一地鸡毛以后，市场共识，有了天量小非，以后炒新炒小炒绩差再也掀不起波澜了。 然而，10年以...,"2015年一地鸡毛以后，市场共识，有了天量小非，以后炒新炒小炒绩差再也掀不起波澜了。
然而，10年以后，穿上量化的马甲，爆炒概念的行情再一次上演了。全然无视一片一片的减持公告。
10年，一波绿油油的韭菜，不割白不割。
剧本早都写好了。老油条都知道结果会咋样，以及，现在投资的好机会在哪........
2015年一地鸡毛以后，市场共识，有了天量小非，以后炒新炒小炒绩差再也掀不起波澜了。
然而，10年以后，穿上量化的马甲，爆炒概念的行情再一次上演了。全然无视一片一片的减持公告。
10年，一波绿油油的韭菜，不割白不割。
剧本早都写好了。老油条都知道结果会咋样，以及，现在投资的..."
370602146,2026-01-13 15:10,56,1,0,3/109,https://xueqiu.com/1429872781/370602146,常识在牛市就是一坨shit...,常识在牛市就是一坨shit
369949220,2026-01-09 15:20,127,71,2,3/109,https://xueqiu.com/1429872781/369949220,现在的市场，你去问100个人，99个人会跟你说 看好AI，看好铜金铝等有色金属。 看空地产，看空传统...,"现在的市场，你去问100个人，99个人会跟你说
看好AI，看好铜金铝等有色金属。
看空地产，看空传统消费。
突然觉得，自己就是根韭菜..........
现在的市场，你去问100个人，99个人会跟你说
看好AI，看好铜金铝等有色金属。
看空地产，看空传统消费。
突然觉得，自己就是根韭菜.........."
369301974,2026-01-06 17:42,54,8,0,3/109,https://xueqiu.com/1429872781/369301974,国补就是一次性消费补贴，没有连带效应。 地产企稳，会有巨大的连带效应。好好体会一下房地产的金融属性....,国补就是一次性消费补贴，没有连带效应。 地产企稳，会有巨大的连带效应。好好体会一下房地产的金融属性.......
369300208,2026-01-06 17:32,21,10,0,3/109,https://xueqiu.com/1429872781/369300208,回复@零卡乌龙茶: 对的，这个是关键。 所以，问题是，地产还会下行多久？？？...,回复@零卡乌龙茶: 对的，这个是关键。 所以，问题是，地产还会下行多久？？？
369300047,2026-01-06 17:30,19,0,0,3/109,https://xueqiu.com/1429872781/369300047,回复@莫南: 跟所有公司都不一样，合生的问题是，土地增值税太高了..........,回复@莫南: 跟所有公司都不一样，合生的问题是，土地增值税太高了.......
369299107,2026-01-06 17:26,35,13,0,3/109,https://xueqiu.com/1429872781/369299107,回复@莫南: 兄弟，你盘盘他的土储...... 然后，广州最大的旧改，也是合生的，你看一下。 我不是...,"回复@莫南: 兄弟，你盘盘他的土储......
然后，广州最大的旧改，也是合生的，你看一下。
我不是否认新城的投资价值，事实上，两个公司我都持有。
但他跟新城最大的不同是，新城可能以后只剩下商业了。但合生价值的大头，在开发。
对于投资人，这个公司有个讨厌的地方，就是老板及其低调，公司啥都不说。
但是，对于一眼胖瘦的投资，这些都不重要。"
369298432,2026-01-06 17:22,27,0,0,3/109,https://xueqiu.com/1429872781/369298432,回复@公道的基金小公交站: 在胡言乱语之前查一下基础数据会死吗？ 现在无脑看空地产的，有多少看过基础...,回复@公道的基金小公交站: 在胡言乱语之前查一下基础数据会死吗？ 现在无脑看空地产的，有多少看过基础数据，有过独立思考的？
369297708,2026-01-06 17:18,44,4,0,3/109,https://xueqiu.com/1429872781/369297708,回复@宛平南路毛主任: 没后台的都已经归零了。 现在还活活蹦乱跳的，嘎嘎拿地的，基本都没问题。 我说...,"回复@宛平南路毛主任: 没后台的都已经归零了。
现在还活活蹦乱跳的，嘎嘎拿地的，基本都没问题。
我说句投机的话，资产端的窟窿，能不能补上，只取决于能不能熬到下一个周期。"
369295930,2026-01-06 17:08,16,5,0,3/109,https://xueqiu.com/1429872781/369295930,回复@大空头马鸿运: 你确定自己不是胡言乱语？...,回复@大空头马鸿运: 你确定自己不是胡言乱语？
369295852,2026-01-06 17:08,48,48,0,3/109,https://xueqiu.com/1429872781/369295852,回复@莫南: 兄弟，我就说一个数据，2021年底，合生创展有息负债1152亿，2025年中期，合生创...,"回复@莫南: 兄弟，我就说一个数据，2021年底，合生创展有息负债1152亿，2025年中期，合生创展有息负债703亿。在房地产最烂的三年半时间，这公司生生还掉450亿有息负债。这个过程，没有股权融资一分钱。
现在，公司没有一分钱美元债，基本没有信用贷款。
2021年，爆出要蛇吞象收购恒大物业的也是这公司，虽然，恒大现金不翼而飞，收购取消了。
你体会一下，这是什么实力？
说他销售不给力，恐怕是什么误解，他只是不想贱卖资产。
这公司现在只有100亿市值？ WTF!!!"
369293411,2026-01-06 16:55,99,75,2,4/109,https://xueqiu.com/1429872781/369293411,不打哑谜，写代码。 $绿城中国(03900)$$合生创展集团(00754)$$建发国际集团(0190...,不打哑谜，写代码。 $绿城中国(03900)$$合生创展集团(00754)$$建发国际集团(01908)$
369293050,2026-01-06 16:53,148,164,9,4/109,https://xueqiu.com/1429872781/369293050,天朝Top 5的地产公司，除非你认为他应该去死，否则，现在200亿市值就是笑话。 多年前地产大佬嘴里...,"天朝Top 5的地产公司，除非你认为他应该去死，否则，现在200亿市值就是笑话。
多年前地产大佬嘴里的隐形航母，旧改巨头，巨量10年，20年前一线城市核心地段未开发土储，外加每年40亿+商业租金，我实在不能理解为啥只有100亿市值。
还有，几年地产崩盘，但连续派息，股息率现在还有7%的 Top10房企。难道地产公司的分红不是钱？
一眼胖瘦.......
天朝Top 5的地产公司，除非你认为他应该去死，否则，现在200亿市值就是笑话。
多年前地产大佬嘴里的隐形航母，旧改巨头，巨量10年，20年前一线城市核心地段未开发土储，外加每年40亿+商业租金，我实在不能理解为啥只有100亿市值。
还有，几年地产崩盘，但连续派息，股息率现在还有7%的 Top..."
369291550,2026-01-06 16:46,17,1,0,4/109,https://xueqiu.com/1429872781/369291550,回复@珊珊需要态度: 一叶障目，不见泰山...,回复@珊珊需要态度: 一叶障目，不见泰山
369291457,2026-01-06 16:45,22,0,0,4/109,https://xueqiu.com/1429872781/369291457,回复@狮驼比丘: 城市更新，写在文件里的。 收储，城市更新，按揭贴息。 等着三管齐下。...,回复@狮驼比丘: 城市更新，写在文件里的。 收储，城市更新，按揭贴息。 等着三管齐下。
369291241,2026-01-06 16:44,16,2,0,4/109,https://xueqiu.com/1429872781/369291241,回复@万物_供需: 擦，财政补贴，懂？...,回复@万物_供需: 擦，财政补贴，懂？
369290111,2026-01-06 16:39,57,41,1,4/109,https://xueqiu.com/1429872781/369290111,2025年，国补累计3000亿。 存量按揭贷款，大数38万亿，补贴100bp，3800亿。效果比国补...,"2025年，国补累计3000亿。
存量按揭贷款，大数38万亿，补贴100bp，3800亿。效果比国补如何？
等着放大招。"
368915051,2026-01-04 16:43,37,7,0,4/109,https://xueqiu.com/1429872781/368915051,赵总，等等进港股通以后，咱自己买够了再输出...,赵总，等等进港股通以后，咱自己买够了再输出
368786879,2026-01-02 20:40,71,8,0,4/109,https://xueqiu.com/1429872781/368786879,向山神致敬。 雪球上极少数有价值的球友之一。...,向山神致敬。 雪球上极少数有价值的球友之一。
368761596,2026-01-02 13:49,71,36,3,4/109,https://xueqiu.com/1429872781/368761596,《求是》，开年刊发特约评论员文章《改善和稳定房地产市场预期》。网页链接 这个媒体，主办单位是中共中央...,"《求是》，开年刊发特约评论员文章《改善和稳定房地产市场预期》。网页链接
这个媒体，主办单位是中共中央，属于党内最高层级的理论刊物，其刊发的文章往往具有权威性和指导性，代表党中央的声音。
摘录几条文章内容：
2000—2024年，日本、韩国每千人年均新建住宅分别为7.74套、10.39套，房地产建设强度仍然较高。有关研究机构以此推算，我国城乡每年新建住宅规模应在1000万—1490万套之间，房地产发展仍有不小的市场潜力。
点评：新建规模应该在1000~1490万套，按套均100平算，就是10亿~15亿平。2025年，我们大概实际新开工6亿平，销售9亿平。
目前仅城镇范围就积累了约350亿平方米的住房存量，按照每年房屋折旧率2%估算，会创造出约7亿平方米的更新替代需求。
点评：关注旧改的巨大潜力。
政策预期上，政策力度要符合市场预期，政策要一次性给足，不能采取添油战术，导致市场与政策陷入博弈状态。
点评：等着放大招
《求是》，开年刊发特约评论员文章《改善和稳定房地产市场预期》。网页链接
这个媒体，主办单位是中共中央，属于党内最高层级的理论刊物，其刊发的文章往往具有权威性和指导性，代表党中央的声音。
摘录几条文章内容：
2000—2024年，日本、..."
368746358,2026-01-02 10:24,37,24,0,4/109,https://xueqiu.com/1429872781/368746358,回复@优雅的理财小竹子: 在雪球这种地方发长文是一种及其垃圾的体验，不仅很多时候莫名其妙的被限流甚至...,回复@优雅的理财小竹子: 在雪球这种地方发长文是一种及其垃圾的体验，不仅很多时候莫名其妙的被限流甚至发不出来，而且还会有无数菜鸡无脑在喷。 所以...........
368584029,2025-12-31 16:30,155,83,3,4/109,https://xueqiu.com/1429872781/368584029,1. 在年初一片看衰声中，今年人民币兑美元汇率上涨接近5%。 2. 去年全年整年，一边倒的看好高股息...,"1. 在年初一片看衰声中，今年人民币兑美元汇率上涨接近5%。
2. 去年全年整年，一边倒的看好高股息品种，结果今年吃土一年。
3. 所以，现在一致性预期最强的是啥和啥？AI 和 资源 ！！！"
368475698,2025-12-31 10:05,105,7,1,4/109,https://xueqiu.com/1429872781/368475698,临近年底，港股又回到了我们曾经熟悉的那个调性。 这是只有极少数时间能稍微乐观的市场。 珍惜市场乐观的...,"临近年底，港股又回到了我们曾经熟悉的那个调性。
这是只有极少数时间能稍微乐观的市场。
珍惜市场乐观的时候给出的兑现机会。
2026年，降低预期，保住本金。
临近年底，港股又回到了我们曾经熟悉的那个调性。
这是只有极少数时间能稍微乐观的市场。
珍惜市场乐观的时候给出的兑现机会。
2026年，降低预期，保住本金。"
368473485,2025-12-31 10:00,90,43,5,4/109,https://xueqiu.com/1429872781/368473485,$传奇生物(LEGN)$ ，考虑一切不确定性，把预期放到最低。 西达销售峰值20亿美元，归属传奇生物...,"$传奇生物(LEGN)$ ，考虑一切不确定性，把预期放到最低。
西达销售峰值20亿美元，归属传奇生物10亿美元，3PS，30亿美元，加账上10亿美元现金，就是现在的市值。
事实上，西达今年销售就19~20亿美元。
如果传奇生物这个市值能撑住，那归属金斯瑞部分的市值大数就是20亿美元。然后金斯瑞年利润1亿美元，还在不断增长的，全球第一的生命科学业务；基本面向好，开始发力的生物药CDMO业务蓬勃生物；高速增长，国内第一梯队的合成生物学业务百思捷；以及账上5、6亿美元现金，市场一共给了14.5亿美元市值。
恩，一家PB不到0.8的生物医药巨头。
又是一个用屁股就能想明白的投资机会。
$金斯瑞生物科技(01548)$

$传奇生物(LEGN)$ ，考虑一切不确定性，把预期放到最低。
西达销售峰值20亿美元，归属传奇生物10亿美元，3PS，30亿美元，加账上10亿美元现金，就是现在的市值。
事实上，西达今年销售就19~20亿美元。
如果传奇生物这个市值能撑住，那归属金斯瑞部分的市值大数就是20亿美元。然后金斯瑞..."
368176352,2025-12-29 17:52,26,4,0,4/109,https://xueqiu.com/1429872781/368176352,所以，我只关心华总买了没有。 利申，绿城股东...,所以，我只关心华总买了没有。 利申，绿城股东
367868874,2025-12-26 16:16,42,8,0,4/109,https://xueqiu.com/1429872781/367868874,回复@狗头哥: 你觉得刚毕业的年轻人就应该有在宇宙中心买房的能力？...,回复@狗头哥: 你觉得刚毕业的年轻人就应该有在宇宙中心买房的能力？
367868517,2025-12-26 16:14,41,13,0,4/109,https://xueqiu.com/1429872781/367868517,雪球喷子太多了，而且普遍越菜越爱喷。越来越多高水平的投资人不爱说话了。典型的劣币驱逐良币。 算了，反...,雪球喷子太多了，而且普遍越菜越爱喷。越来越多高水平的投资人不爱说话了。典型的劣币驱逐良币。 算了，反正高水平的投资人都有自己的小圈子，也不用来雪球了
367867241,2025-12-26 16:05,36,29,1,4/109,https://xueqiu.com/1429872781/367867241,回复@莫南: 北京四环，还是北四环，300万上下，就能买到7、80平的两居室甚至小三居。虽然是老破小...,回复@莫南: 北京四环，还是北四环，300万上下，就能买到7、80平的两居室甚至小三居。虽然是老破小，但作为上车盘，足够了。 一群人还在喊房价贵，我们真的生活在一个世界吗？ 这是生活非常便利的北京北四环......
367866075,2025-12-26 15:59,25,33,0,4/109,https://xueqiu.com/1429872781/367866075,其实你仔细去找，还有类似或者更好地段更便宜的。 如果这个价格还买不起，确实就是不适合一线城市的人了。...,其实你仔细去找，还有类似或者更好地段更便宜的。 如果这个价格还买不起，确实就是不适合一线城市的人了。
367559457,2025-12-24 23:16,146,173,2,4/109,https://xueqiu.com/1429872781/367559457,普通人，凭自己努力，能在一线城市买的起房的时间窗口又来了。 不过，我估计绝大多数人看跌，不敢买。 呵...,"普通人，凭自己努力，能在一线城市买的起房的时间窗口又来了。
不过，我估计绝大多数人看跌，不敢买。
呵呵，过两年，看看有多少人又错过了这种可以少奋斗20年的机会......."
367427362,2025-12-24 10:36,26,2,0,4/109,https://xueqiu.com/1429872781/367427362,回复@雕弓满月: 恩，差不多，大数今年是5个点分红+2个点回购，合计大约7个点。 就是不知道未来每年...,回复@雕弓满月: 恩，差不多，大数今年是5个点分红+2个点回购，合计大约7个点。 就是不知道未来每年回购有没有这么大力度
367424715,2025-12-24 10:29,10,6,0,5/109,https://xueqiu.com/1429872781/367424715,回复@雕弓满月: 等一下，这里是不是搞错了？ “那么按今年注销70亿测算，每股分红增厚0.95元”...,"回复@雕弓满月: 等一下，这里是不是搞错了？
“那么按今年注销70亿测算，每股分红增厚0.95元”"
367394117,2025-12-24 08:52,111,93,3,5/109,https://xueqiu.com/1429872781/367394117,最近我百思不得其解的一件事，A股四大行的股息率比中国移动低。 两者的资产负债表和经营风险根本不在一个...,"最近我百思不得其解的一件事，A股四大行的股息率比中国移动低。
两者的资产负债表和经营风险根本不在一个维度呀。
肯定是有人疯了。"
367303132,2025-12-23 15:10,92,9,0,5/109,https://xueqiu.com/1429872781/367303132,半年时间，市场从一个极端走到了另一个极端。 现在的行情是，只要BD，第二天必然会跌。 事实上，两个极...,"半年时间，市场从一个极端走到了另一个极端。
现在的行情是，只要BD，第二天必然会跌。
事实上，两个极端，都是不正常的状态。
还是回归行业的基本面，生物医药，天朝又一个具备了全球竞争力的行业。
属于这个行业的高光时刻，2024年是星星之火；2025年开始星火燎原；
This is not the beginning of the end, but the end of the beginning.
半年时间，市场从一个极端走到了另一个极端。
现在的行情是，只要BD，第二天必然会跌。
事实上，两个极端，都是不正常的状态。
还是回归行业的基本面，生物医药，天朝又一个具备了全球竞争力的行业。
属于这个行业的高光时刻，2024年是星星之火；2025年开始星火燎原；
This is..."
367163526,2025-12-22 20:29,62,6,0,5/109,https://xueqiu.com/1429872781/367163526,别急，所有外部干预下的见底都不坚实。 只有自然见底才是坚实的底部。 让子弹再飞一会儿。 内需内需，啥...,别急，所有外部干预下的见底都不坚实。 只有自然见底才是坚实的底部。 让子弹再飞一会儿。 内需内需，啥是最大的内需？
366707884,2025-12-18 23:21,119,23,1,5/109,https://xueqiu.com/1429872781/366707884,真心希望摩尔线程和沐曦股份能扛住三个月不跌，最好能继续涨，然后明年3月底顺利纳入科创50指数，让ET...,真心希望摩尔线程和沐曦股份能扛住三个月不跌，最好能继续涨，然后明年3月底顺利纳入科创50指数，让ETF接盘
366545180,2025-12-18 08:56,23,5,1,5/109,https://xueqiu.com/1429872781/366545180,回复@奇点那瞬间: 兄弟发长文讲讲现在对美团得看法？...,回复@奇点那瞬间: 兄弟发长文讲讲现在对美团得看法？
366118069,2025-12-15 21:00,44,2,0,5/109,https://xueqiu.com/1429872781/366118069,回复@药是故乡明: 有，潜在收益率更高了...,回复@药是故乡明: 有，潜在收益率更高了
366116632,2025-12-15 20:49,113,18,0,5/109,https://xueqiu.com/1429872781/366116632,不久以前，市场的共识还是人民币高估了，很快就会跌破8，结果，现在市场的共识成了人民币低估了。 其实，...,"不久以前，市场的共识还是人民币高估了，很快就会跌破8，结果，现在市场的共识成了人民币低估了。
其实，我想说的的是，太多人，高估了自己对宏观的判断能力。
小心点，别把靠运气赚来的钱凭实力亏回去。"
366057495,2025-12-15 14:51,41,5,0,5/109,https://xueqiu.com/1429872781/366057495,回复@Danny梁: 你知道北京的老破小大多都在什么地段？ 无知就闭上你的嘴。...,回复@Danny梁: 你知道北京的老破小大多都在什么地段？ 无知就闭上你的嘴。
