ID,发布时间,点赞数,评论数,转发数,链接,摘要,正文
376938491,2026-02-25 21:19:30,1,0,0,https://xueqiu.com/3629171097/376938491,去年 2025 年 5 月 7 号，碳酸锂跌倒 6.4w时，写了篇公众号文章，标题为《碳酸锂的崩盘》当时提到非洲的地缘政治问题，也担心过津巴布韦会对锂矿采取的措施。最严重的莫过于国有化，其次是政府强制干股，如果是加税则相对安全。这次的出口禁令甚至不是加税，而是推动硫酸锂的本土化落地。<br/...,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/376938491
）
去年 2025 年 5 月 7 号
，碳酸锂跌倒 6.4w时
，写了篇公众号文章
，标题为
《碳酸锂的崩盘
》
当时提到非洲的地缘政治问题
，也担心过津巴布韦会对锂矿采取的措施
。最严重的莫过于国有化
，其次是政府强制干股
，如果是加税则相对安全
。这次的出口禁令甚至不是加税
，而是推动硫酸锂的本土化落地
。
预期的价格也跟我文中说的 20 万相差不多
，决策可能是在 19 万到 17 万这个区间做的
。
如果这一轮不再出其他的幺蛾子
，那么本轮津巴布韦的经商环境是十分良好的
。
年初也提到了买入碳酸锂期货期权对冲地缘政治风险
，本来打算是买长call的
，但长call的流动性太差
，就买了2605 14000的短call
，没想到意外的中彩票了
———本轮的禁令也只会影响 1~2 个月
。会对短期的供给造成较大的冲击
。
令人感到命运无常的是
，上一轮是锂矿股领先期货半年的走势
，而这一轮却是锂矿期货领先股票半年的走势
。
我布局的是锂矿的股票
。本想股票做完还有机会再做期货
，本以为会就此错过了
。这一轮意外
，却也弥补了些没有从期货上赚到钱的遗憾
。"
376793472,2026-02-24 23:29:03,3,0,0,https://xueqiu.com/3629171097/376793472,传奇生物，会被逼空吗？传奇生物的股东结构（2025Q4版）1.大股东金斯瑞生物科技： 47.8% 的股份2.公募基金持股比例： 约 25% - 27%3.市场上其他流通股为25%左右股份-----a.其中AquaPoint L.P.： 持有约 11%-----b.散户与小型私募基金：约 10% - 12%-----c.公司...,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/376793472
）
传奇生物
，会被逼空吗
？
传奇生物的股东结构
（2025Q4版
）
1.大股东金斯瑞生物科技
： 47.8% 的股份
2.公募基金持股比例
： 约 25% - 27%
3.市场上其他流通股为25%左右股份
-----a.其中AquaPoint L.P.
： 持有约 11%
-----b.散户与小型私募基金
：约 10% - 12%
-----c.公司高管个人持股
：约 1% - 2%
/
目前市场上
，空头占据的股本约为11.6%
（2026.1.30数据
）
，75%可视作短期不流通股本
，则空头持股比例大约相当于流通股本池的30%
「11.6%/(116%-75%)
」
由于美股空头数据由交易所每半个月发布一次
，目前的最新官方确认数据处于一个交替窗口
，最新数据是2026.1.30
，下次公布为2026.2.25
（美东时间
）
/
过去一个月传奇生物日均换手率约为1.4%
，也就是说
，空头完成回补需要8.86天
，处于极端情况
。
理论上来说
，即使空头回补导致上涨
，以机构的决策速度
，也未必会迅速卖出
。期待后续演化
。
当然
，以上都是建立在LEGN基本面不变差的前提下的
。"
376738390,2026-02-24 15:05:17,1,0,0,https://xueqiu.com/3629171097/376738390,也算是开年红包了,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/376738390
）
也算是开年红包了"
376635154,2026-02-23 19:14:44,8,3,0,https://xueqiu.com/3629171097/376635154,Arcellx都值这么多钱，传奇生物你怎么办,Arcellx都值这么多钱，传奇生物你怎么办
375829749,2026-02-11 15:02:04,1,1,0,https://xueqiu.com/3629171097/375829749,为什么这轮期货这么猛，股价这么拉呢$中矿资源(SZ002738)$ $赣锋锂业(SZ002460)$ $天齐锂业(SZ002466)$,为什么这轮期货这么猛，股价这么拉呢$中矿资源(SZ002738)$ $赣锋锂业(SZ002460)$ $天齐锂业(SZ002466)$
375626653,2026-02-10 11:14:00,1,0,0,https://xueqiu.com/3629171097/375626653,核心走势特征分析1. 上涨年份（2021、2022、2024、2025）补库需求： 节后正极材料厂开工率回升，若节前库存较低，会触发一波刚需补库。供应扰动： 春节期间锂盐厂多有检修（如2024年和2025年），且2-3月由于气温或环保检查等因素，产量往往处于年内低位。情绪驱动： 在价格下...,"2018年以来
，碳酸锂春节后一个月价格走势
来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/375626653
）
核心走势特征分析
1. 上涨年份
（2021
、2022
、2024
、2025
）
补库需求
： 节后正极材料厂开工率回升
，若节前库存较低
，会触发一波刚需补库
。
供应扰动
： 春节期间锂盐厂多有检修
（如2024年和2025年
）
，且2-3月由于气温或环保检查等因素
，产量往往处于年内低位
。
情绪驱动
： 在价格下行周期的底部
（如2024年
）
，节后的
“开门红
”情绪常被投机资金利用
，引发短期期货价格反弹
。
2. 下跌年份
（2018
、2019
、2023
）
需求倒逼
： 当新能源终端销量不及预期或补贴退坡
（如2019
、2023
）
，产业链开始去库存
，价格缺乏支撑
。
恐慌踩踏
： 典型如2023年
，节后订单冷清导致积压库存集中释放
，价格在短时间内大幅缩水
。"
375607894,2026-02-10 10:08:57,1,0,0,https://xueqiu.com/3629171097/375607894,世界不缺锂矿天华新能（Canmax Technologies）与澳大利亚矿业巨头 Pilbara Minerals（PLS） 在 2026年2月10日（即今天）正式宣布签订了一项具有里程碑意义的锂精矿包销协议。此次合作不仅深化了两家公司长期的战略伙伴关系，也反映出当前锂电材料市场在波动中寻求“风险对冲”与“...,"天华新能&PLS合约
来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/375607894
）
世界不缺锂矿
天华新能
（Canmax Technologies
）与澳大利亚矿业巨头Pilbara Minerals
（PLS
）在2026年2月10日
（即今天
）正式宣布签订了一项具有里程碑意义的锂精矿包销协议
。
此次合作不仅深化了两家公司长期的战略伙伴关系
，也反映出当前锂电材料市场在波动中寻求
“风险对冲
”与
“长期供应安全
”的新趋势
。
以下是该协议的核心条款与深度解读
："
375437443,2026-02-09 09:38:07,1,1,1,https://xueqiu.com/3629171097/375437443,2015~2025年以来，铜价和铜库存周转天数的关系,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/375437443
）
2015~2025年以来
，铜价和铜库存周转天数的关系"
375246843,2026-02-06 16:17:59,1,2,0,https://xueqiu.com/3629171097/375246843,切了点股票去期权，可惜 2612 的call基本没有成交量，不然很想买个远call,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/375246843
）
切了点股票去期权
，可惜 2612 的call基本没有成交量
，不然很想买个远call"
375043172,2026-02-05 15:10:52,1,2,0,https://xueqiu.com/3629171097/375043172,以前总想追求一种形式上的完美，中矿不到800亿的价值不减仓，所以错过了5.8w和8w的期货的位置。现在这个垃圾位置，减了10%的仓位冲期货，心结反而解开了，抛弃这种形式上的完美后，不再关注图形上的b/s点是否优雅简洁，感觉爽多了,以前总想追求一种形式上的完美，中矿不到800亿的价值不减仓，所以错过了5.8w和8w的期货的位置。现在这个垃圾位置，减了10%的仓位冲期货，心结反而解开了，抛弃这种形式上的完美后，不再关注图形上的b/s点是否优雅简洁，感觉爽多了
375039743,2026-02-05 14:58:21,0,0,0,https://xueqiu.com/3629171097/375039743,减点中矿去期货了，大概10%一方面因为地缘政治的问题，整体的供给只会更差，不会更好，如果这种落到中矿头上，可能不妙，但概率很低，为了防止小概率津巴布韦导致的精矿收缩，配点期货，这样精矿真的收缩了，供给就更差了，期货就涨的更多了，如果没有收缩，那中矿就很安稳；另一方面，...,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/375039743
）
减点中矿去期货了
，大概10%
一方面因为地缘政治的问题
，整体的供给只会更差
，不会更好
，如果这种落到中矿头上
，可能不妙
，但概率很低
，为了防止小概率津巴布韦导致的精矿收缩
，配点期货
，这样精矿真的收缩了
，供给就更差了
，期货就涨的更多了
，如果没有收缩
，那中矿就很安稳
；
另一方面
，整体的库存来到了10.4万
，Q2下游产能投产
，这个库存大概率是会出问题的
，看后续产业链怎么演化"
374985573,2026-02-05 10:55:11,1,1,0,https://xueqiu.com/3629171097/374985573,你该不会要去补这个缺口吧补了就刚好跌倒第二段斜率的位置满满的安全感$中矿资源(SZ002738)$,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/374985573
）
你该不会要去补这个缺口吧
补了就刚好跌倒第二段斜率的位置
满满的安全感$中矿资源(SZ002738)$"
374977802,2026-02-05 10:34:11,1,0,0,https://xueqiu.com/3629171097/374977802,那些说 0 的不让涨，gjd不让涨的，没有长眼睛吗，这些都从底部翻了几倍了，不让涨，不还是涨了$赣锋锂业(SZ002460)$ $天齐锂业(SZ002466)$ $中矿资源(SZ002738)$,那些说 0 的不让涨，gjd不让涨的，没有长眼睛吗，这些都从底部翻了几倍了，不让涨，不还是涨了$赣锋锂业(SZ002460)$ $天齐锂业(SZ002466)$ $中矿资源(SZ002738)$
374598488,2026-02-03 13:08:04,1,0,0,https://xueqiu.com/3629171097/374598488,20 万的锂价影响储能回报率，说储能项目要停6 万的锂价不也影响锂矿的回报率吗，也没加几家停矿的,20 万的锂价影响储能回报率，说储能项目要停6 万的锂价不也影响锂矿的回报率吗，也没加几家停矿的
374488132,2026-02-02 21:54:16,1,1,0,https://xueqiu.com/3629171097/374488132,大家都知道要找竞争少、人少、自己感兴趣的方向，才能有大的成就。但有多少人能够站在当下去预测准未来的方向？历史上有太多的失败，而我们看到的成功只是一种幸存者偏差老林重视这种预测未来的风险，有些重视的过头了。而大部分的研究员低估这种预测未来的风险，有些低估过头了。,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/374488132
）
大家都知道要找竞争少
、人少
、自己感兴趣的方向
，才能有大的成就
。
但有多少人能够站在当下去预测准未来的方向
？历史上有太多的失败
，而我们看到的成功只是一种幸存者偏差
老林重视这种预测未来的风险
，有些重视的过头了
。而大部分的研究员低估这种预测未来的风险
，有些低估过头了
。"
374399278,2026-02-02 13:52:25,1,0,0,https://xueqiu.com/3629171097/374399278,抽象,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/374399278
）
抽象"
374363339,2026-02-02 11:13:28,2,0,0,https://xueqiu.com/3629171097/374363339,$国投白银LOF(SZ161226)$ 这为啥还有买单，真神奇,$国投白银LOF(SZ161226)$ 这为啥还有买单，真神奇
374165406,2026-01-31 10:54:08,1,0,0,https://xueqiu.com/3629171097/374165406,amazing,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/374165406
）
amazing"
374120018,2026-01-30 23:05:46,5,17,0,https://xueqiu.com/3629171097/374120018,$传奇生物(LEGN)$ 最后一笔加仓了，没想到会有一点把qqq的看跌期权的保险仓位卖掉加legn,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/374120018
）
$传奇生物(LEGN)$ 最后一笔加仓了
，没想到会有一点把qqq的看跌期权的保险仓位卖掉加legn"
374116485,2026-01-30 22:43:23,0,0,0,https://xueqiu.com/3629171097/374116485,$万科A(SZ000002)$ 市值 500 亿，亏损 800 亿,$万科A(SZ000002)$ 市值 500 亿，亏损 800 亿
373878762,2026-01-29 23:35:53,1,3,0,https://xueqiu.com/3629171097/373878762,以后还是尽量不碰不分红不回购的公司了,以后还是尽量不碰不分红不回购的公司了
373739672,2026-01-29 13:35:51,1,0,0,https://xueqiu.com/3629171097/373739672,$贵州茅台(SH600519)$ 是不是又要骗进去一波人了,$贵州茅台(SH600519)$ 是不是又要骗进去一波人了
373265492,2026-01-27 14:35:06,1,1,0,https://xueqiu.com/3629171097/373265492,茅台下滑的月线真够标准的,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/373265492
）
茅台下滑的月线真够标准的"
372967954,2026-01-26 10:00:59,1,0,0,https://xueqiu.com/3629171097/372967954,对于一些有主权的资源效果，美元的信用贬值是一种利好；一方面资源品的价格上涨，带来更多的就业和税收；一方面债务减少，负担更小；,对于一些有主权的资源效果，美元的信用贬值是一种利好；一方面资源品的价格上涨，带来更多的就业和税收；一方面债务减少，负担更小；
372767212,2026-01-23 23:11:49,2,0,0,https://xueqiu.com/3629171097/372767212,指数已经很高了，可惜矿还没到目标价,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/372767212
）
指数已经很高了
，可惜矿还没到目标价"
372612487,2026-01-23 11:21:10,4,9,0,https://xueqiu.com/3629171097/372612487,唯一个传奇生物下调评级的这个分析师水平还挺高，其他不下调的，水平都很一般,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/372612487
）
唯一个传奇生物下调评级的这个分析师水平还挺高
，其他不下调的
，水平都很一般"
372335668,2026-01-22 09:16:56,7,18,0,https://xueqiu.com/3629171097/372335668,很难去形容传奇生物的抽象，这是所有分析师给出的目标价，没有一个预期涨幅不是100%以上的，而且全是看涨。业绩不miss跌，业绩miss也跌。管理层华尔街背景，也会和投资人交流，也不像pdd那样不透明，但还是跌,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/372335668
）
很难去形容传奇生物的抽象
，这是所有分析师给出的目标价
，没有一个预期涨幅不是100%以上的
，而且全是看涨
。
业绩不miss跌
，业绩miss也跌
。
管理层华尔街背景
，也会和投资人交流
，也不像pdd那样不透明
，但还是跌"
371811658,2026-01-19 19:29:58,1,0,0,https://xueqiu.com/3629171097/371811658,太抽象了，大麻用电这么多,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/371811658
）
太抽象了
，大麻用电这么多"
371702659,2026-01-19 11:03:35,1,7,0,https://xueqiu.com/3629171097/371702659,——-2026.01.19,
371590634,2026-01-18 12:34:08,1,18,0,https://xueqiu.com/3629171097/371590634,-----2026.1.18,
370288975,2026-01-12 12:28:35,1,0,0,https://xueqiu.com/3629171097/370288975,唯一让人感到安心的，是即使熊市，之后的锂周期被压制，这轮不怎么涨，到 27 年底，中矿算上其他业务，也能值 400～600 亿，容错率很是可以,唯一让人感到安心的，是即使熊市，之后的锂周期被压制，这轮不怎么涨，到 27 年底，中矿算上其他业务，也能值 400～600 亿，容错率很是可以
370276410,2026-01-12 11:38:28,1,0,0,https://xueqiu.com/3629171097/370276410,比起行业，还是担心市场走熊后会带崩锂矿$中矿资源(SZ002738)$ $天齐锂业(SZ002466)$ $赣锋锂业(SZ002460)$,比起行业，还是担心市场走熊后会带崩锂矿$中矿资源(SZ002738)$ $天齐锂业(SZ002466)$ $赣锋锂业(SZ002460)$
370256493,2026-01-12 10:50:12,1,0,0,https://xueqiu.com/3629171097/370256493,关于出口退税好的方面是会有一波抢装潮，带动今年碳酸锂的价格上涨；坏的方面是今年如果过高的价格，可能会刺激企业扩大产能，导致27/27年新增产能较大；不过这个至少也得先涨到25w再说，企业不回血，也没钱投产,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/370256493
）
关于出口退税
好的方面是会有一波抢装潮
，带动今年碳酸锂的价格上涨
；
坏的方面是今年如果过高的价格
，可能会刺激企业扩大产能
，导致27/27年新增产能较大
；
不过这个至少也得先涨到25w再说
，企业不回血
，也没钱投产"
369932525,2026-01-09 14:33:38,1,0,0,https://xueqiu.com/3629171097/369932525,2017年以来，石油结算货币中，各货币市占率的变化美元从2017年的85%，一路下滑到2024年的74%；人民币从2017年的0.2%，一路上涨到2024年的8.5%数据上可能有1~2%的误差，大体趋势差不多,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/369932525
）
2017年以来
，石油结算货币中
，各货币市占率的变化
美元从2017年的85%
，一路下滑到2024年的74%
；
人民币从2017年的0.2%
，一路上涨到2024年的8.5%
数据上可能有1~2%的误差
，大体趋势差不多"
369683881,2026-01-08 13:42:25,1,0,0,https://xueqiu.com/3629171097/369683881,未来几个月，锂矿的主升浪要来了$中矿资源(SZ002738)$ $赣锋锂业(SZ002460)$ $天齐锂业(SZ002466)$,未来几个月，锂矿的主升浪要来了$中矿资源(SZ002738)$ $赣锋锂业(SZ002460)$ $天齐锂业(SZ002466)$
369657819,2026-01-08 11:41:56,6,0,0,https://xueqiu.com/3629171097/369657819,$中矿资源(SZ002738)$ 很不错的走势，可以把投机分子洗掉，本来想 800 亿开始减仓的，这么走我觉得可以调高初步减仓的价格了😂,$中矿资源(SZ002738)$ 很不错的走势，可以把投机分子洗掉，本来想 800 亿开始减仓的，这么走我觉得可以调高初步减仓的价格了😂
369491216,2026-01-07 15:14:01,1,0,0,https://xueqiu.com/3629171097/369491216,整体写的很好，尤其是对标的组合在空间和时间上的配置，比如空间上的相关和互补，不同时间的权重。另外可能他没写，还有当前标的/组合在不同环境下的可能性，或者说最差的情况。因为是To C的基金，会比较看重业绩的稳定性，所以有最大持仓限制，也导致被动的错过了很多不错的标的，散户到没有...,"风和投资随笔-随感与摘录
来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/369491216
）
整体写的很好
，尤其是对标的组合在空间和时间上的配置
，比如空间上的相关和互补
，不同时间的权重
。另外可能他没写
，还有当前标的/组合在不同环境下的可能性
，或者说最差的情况
。
因为是To C的基金
，会比较看重业绩的稳定性
，所以有最大持仓限制
，也导致被动的错过了很多不错的标的
，散户到没有这样的劣势
关于宏观对微观的传导讲的也很好
，现在市场上太多拿着长链条宏观事件推导哪个标的收益的
，多多少少都是神棍
，而且还不自知
。
另外
，由于个人猜测
，由于风和主要做比较新的行业
，比如半导体/医药等
，所以会组合很分散
，对个人投资者大可不必
，传统可复现且几乎没有新玩家的行业
，仓位大点无可厚非
。
还有就是Think Small
、Judge Less
，用尽可能少的假设去推导结果
—- 以下是摘录
有投资者曾经以100%的资产买腾讯或苹果而取得10倍的回报
，在大众看来是很成功的例子
，但我不以为然
，我认为这是一个小概率事件
，是一个偶然事件
，不是一种专业的投资方式
。而我更倾向于循环地寻找20~40个品种
，投资以后密切观察
，风险提高立刻退出
，每个品种获得50%~100%的回报以达成这样的投资目标
。当然
，后一种方式需要付出更多的时间做更多的研究工作
，但我认为这是更适合我们团队的投资方式
。
所谓有机的组合包括两个层面
：横向的结构和纵向的时机
。结构指品种的不同权重以及品种间的低相关性和高互补性
；时机主要指不同投资阶段的权重和净仓位的变化
。时机超越了传统的投资组合的定义
，是基于一个四维空间的投资组合理论
，这是我这几年的经验总结
。
目前投资界讲投资还是主要围绕投资品种来研究
，绝大多数理论和实践的书籍都是关于如何选择投资企业或者通俗地讲
：选股
——我把这些投资理论统称为二维投资
，关于结构思考不多
，关于时机更是被排斥
。但我是一个对结构非常敏感的投资者
。自我评价我自己的投资能力
，如果用1~10分来评价
，选股
，我只有7分
；结构
，我自以为有9分
；时机
，8分
。
总有人问我明年的策略
，我的回答永远是我没有策略
，我们不知道风口
，但是我们有翅膀
。
Think Small
！
（Fewer assumptions
、less judgment
）
消费和互联网企业不同
，研究门槛低
，市场上的专家很多
，从分析师到散户
，每个人讲起来都头头是道
。因为这些公司的产品都是他们耳熟能详的
，每天都在使用
，媒体上消息也很多
。 其实有些互联网公司即使你是真专家
，即使你花了N年时间在这些企业
，你还是会看见很多不确定性
。因为这些公司多数是toC的商业模式
，消费者的心理是多变的
，决策是感性的
，竞争是残酷的
，而且数据总是滞后的
。这和科技公司toB的商业模式不同
，科技公司下游买家的决策基于成本与性能
，是理性的
，稳定性强
，而且是订单生意
，能见度强
。相应地
，科技公司的盈利确定性也比互联网公司强
。 能见度强的优点是盈利反映到股价的确定性高
，所以从盈利到股价都有规律可循
。我们过去八年亏钱的科技股都是我们盈利的预测搞错了
。台湾科技公司的股价涨涨跌跌
，而这些涨跌的背后都有盈利的起起落落
，都是可以分析
、可以解释的
。互联网公司则不同
，盈利的可预测性弱
，有些甚至没有盈利
。股价对盈利的反映也不够确定
，导致许多时候其涨跌不可理喻
、不可分析
。当然
，由于确定性差
、可预测性差
，导致其股价波动也大
，一旦猜对
，回报很高
。研究容易入门
，一旦猜对回报又高
，难怪投资者趋之若鹜
。….. 消费和互联网公司由于信息很多
——我比喻为地上掉的树叶很多
，每个投资者都拿着一片叶子解读
，有的读出春天
，有的读出秋天
。每个人都以为自己是一叶知秋
（虽然可能是一叶障目
）
，得出结论就开始交易
。当然总有人的结论是正确的
，虽然他的分析不一定正确
。这背后一个很重要的原因并不是这些互联网分析师不够聪明
，而是因为这些互联网公司自身的不确定
：商业模式不确定
，市场份额不确定
，监管环境不确定
。
看空者呢
？一个分析师推荐做空长城
，给我的逻辑链是
：Omicron病毒
——欧美lockdown
——欧美产品消费减缓
——中国出口下降
——中国居民收入下降
——汽车需求下降
。这个链条太长
，有太多假设
，其实哪有什么确定性
，只是恐慌而已
，不足以形成投资结论
。"
369381162,2026-01-07 09:00:41,1,0,0,https://xueqiu.com/3629171097/369381162,太颠了,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/369381162
）
太颠了"
369071464,2026-01-05 15:52:57,1,1,0,https://xueqiu.com/3629171097/369071464,地缘整体来看，南美风险最大，其次是非洲中部、最后是澳大利亚、加拿大及非洲部分国家；津巴布韦由于早期独立时期清除了大量白人，属于被西方制裁很厉害的，国内西方势力本来也没多少，反西方已经是一种政治正确了；另一方面，国内民族人种也很统一，主要是班图人（82%），跟大多数非洲...,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/369071464
）
地缘整体来看
，南美风险最大
，其次是非洲中部
、最后是澳大利亚
、加拿大及非洲部分国家
；
津巴布韦由于早期独立时期清除了大量白人
，属于被西方制裁很厉害的
，国内西方势力本来也没多少
，反西方已经是一种政治正确了
；
另一方面
，国内民族人种也很统一
，主要是班图人
（82%
）
，跟大多数非洲大锅乱炖的情况不一样
；
最后
，津巴布韦经济本身很依赖中国
，中国是津巴布韦第一大出口国
，第二大进口国
，中国也是津巴布韦第一大外资来源
；
所以
，如果津巴布韦都乱了
，那大概率非洲就没有不乱的地方了
$中矿资源(SZ002738)$"
369057866,2026-01-05 14:56:40,0,0,0,https://xueqiu.com/3629171097/369057866,农村农业部能繁母猪数量，202401-202512（11、12推测值）+ 猪价,"来源
：雪球App
，作者
： 情商堪忧的舔狗
，
（https://xueqiu.com/3629171097/369057866
）
农村农业部能繁母猪数量
，202401-202512
（11
、12推测值
）+ 猪价"
